15360	0
15362	0.222222222222222
15363	0.277777777777778
15364	0.166666666666667
15365	0.222222222222222
15366	0.158730158730159
15367	0.202380952380952
15368	0.231481481481482
15369	0.185185185185185
15370	0.212121212121212
15371	0.287878787878788
15372	0.346153846153846
15373	0.391941391941392
15375	0.428571428571429
15376	0.375
15377	0.409313725490196
15378	0.437908496732026
15379	0.461988304093567
15380	0.449122807017544
15381	0.46984126984127
15382	0.487734487734488
15384	0.503293807641634
15385	0.516908212560387
15387	0.528888888888889
15398	0.513846153846154
15399	0.475783475783476
15400	0.465608465608466
15401	0.502463054187192
15402	0.491187739463602
15409	0.502508960573477
15412	0.471102150537634
15413	0.442550505050505
15418	0.455733808674985
15419	0.448739495798319
15420	0.423809523809524
15422	0.418918918918919
15423	0.414414414414414
15425	0.427350427350427
15426	0.405982905982906
15433	0.41869918699187
15434	0.414634146341464
15435	0.426356589147287
15436	0.437279774489077
15437	0.417845117845118
15438	0.399677938808374
15439	0.411039161270429
15440	0.421690307328605
15444	0.404478458049887
15445	0.401632653061225
15447	0.398954248366013
15450	0.396430367018602
15451	0.394049346879536
15452	0.391800605637084
15453	0.401795735129069
15454	0.399350649350649
15455	0.39703425229741
15456	0.383343416011293
15457	0.381648158971362
15458	0.380037664783428
15459	0.389435336976321
15461	0.387625594923321
15462	0.375320020481311
15463	0.374007936507937
15464	0.383012820512821
15465	0.371406371406371
15467	0.360319614050957
15468	0.359525899912204
15473	0.368428530832623
15475	0.376949620427881
15478	0.366331321260899
15479	0.374673969744392
15486	0.364408929477423
15487	0.354560039491546
15488	0.353993993993994
15495	0.362222222222222
15497	0.37012987012987
15498	0.369186369186369
15499	0.368278697392622
15500	0.367405063291139
15501	0.358333333333333
15504	0.357723577235772
15506	0.349103732001176
15507	0.348728246318608
15508	0.348366013071896
15511	0.340264477884177
15512	0.340105141227836
15513	0.347526994078718
15515	0.347208035410283
15520	0.339492301290054
15521	0.346682946682947
15530	0.346392737697086
15531	0.346111890291413
15532	0.352932204682376
15533	0.359537140724151
15534	0.352046783625731
15543	0.358533791523482
15544	0.364822217546813
15545	0.364186078471793
15546	0.363569023569024
15547	0.362970297029703
15548	0.36238918009448
15551	0.355352496985849
15557	0.354929051530993
15558	0.367216117216117
15559	0.360287511230908
15561	0.359783694821607
15562	0.371639552324911
15563	0.370936685921395
15564	0.370252988601612
15565	0.36958776958777
15567	0.368940368940369
15568	0.380109565950274
15569	0.385136883506702
15570	0.390033053648614
15572	0.389055472263868
15573	0.388102957068474
15574	0.392824375875223
15576	0.391824526420738
15577	0.39640522875817
15578	0.389853076216713
15579	0.383462042180373
15580	0.377226887022969
15582	0.371142582393566
15583	0.370537634408602
15584	0.364656084656085
15585	0.35891346914969
15586	0.358513779527559
15587	0.35812338501292
15588	0.36287020473067
15589	0.367508318653357
15590	0.372041020895983
15591	0.371458950406319
15592	0.365914786967419
15593	0.37037037037037
15734	0.374727668845316
15735	0.369257191927866
15737	0.363905638421665
