15192,0,0,0
15198,0.0666666666666667,0.840654611842504,1
15199,0,0,0
15200,0,0,0
15201,0,0,0
15205,0,0,0
15209,0,0,0
15213,0.189393939393939,0.505372421180811,1
15214,0.243862792538422,0.438985299388523,0.605758184976666
15219,0,0,0
15220,0.366666666666667,0,1
15221,0,0,0
15222,0,0,0
15225,0,0,0
15226,0.0946265328874024,0.276021733543373,0.764297739604484
15227,0.292037786774629,0.424416442833646,1
15228,0.14,0,0.5
15231,0,0,0
15232,0,0,0
15234,0,0,0
15235,0.236864442746796,0.284475492876748,1
15238,0,0,0
15239,0.05,0.567326911184251,1
15240,0,0,0
15241,0,0,0
15242,0.181579415954416,0.297490967071398,0.916666666666667
15243,0.197916666666667,0.679080360364082,0
15246,0,0,0
15247,0.126153846153846,0,0.117157287525381
15248,0,0,0
15250,0.2,0.546015450849992,1
15252,0.193636363636364,0.326526949125041,0.894590744661054
15254,0,0,0
15255,0,0,0
15257,0,0,0
15262,0.257347020933977,0.660998137477807,0.882148869802242
15263,0,0,0
15264,0,0,0
15266,0,0,0
15267,0.150793650793651,0,0.666666666666667
15268,0,0,0
15269,0.131578947368421,0,1
15271,0.196052631578947,0.378217940789501,0.666666666666667
15273,0.284600389863548,0.869258219957231,0.927260703254669
15274,0.2,0.540056492105376,0
15275,0,0,0
15282,0.111111111111111,0.234399386478825,1
15285,0.231845746845747,0.1568207817443,0.7
15286,0,0,0
15287,0,0.540056492105376,0
15288,0,0,0
15289,0,0,0
15290,0,0,0
15291,0.27304936137828,0.0669712532796642,0.891052328489583
15295,0,0,0
15296,0,0,0
15297,0,0,0
15298,0.244444444444444,0,1
15299,0,0,0
15300,0.192193679435218,0.282469057220706,0.570951686177385
15301,0.206871449721149,0.192047466525042,0.609298906233377
15302,0.188644162582319,0.29042868675354,0.559683982862759
15304,0.190321001799925,0.439294868896974,0.456872294478475
15305,0.192642232482157,0.243064278542878,0.295900564417013
15306,0.205180146136803,0.161472050233161,0.462759539498426
15307,0.225032987155719,0.201568547493214,0.684012180529639
15308,0.163499632065239,0.135464072443037,0.575208896833806
15309,0.222218726835063,0.163401774534359,0.769262659623093
15311,0.257489404699098,0.241812091205158,0.399009623648713
15313,0.163196593025238,0.221448719514538,0.653710592998031
15314,0.217901742738836,0.120589596137382,0.769799289394321
15316,0.18002858815342,0.295227804341173,0.480769230769231
15317,0.198014531267728,0.278134576308447,0.65758968148377
15318,0.193511938776194,0.2149534878067,0.654637884108055
15319,0.222654953406639,0.282466984021018,0.688371759084855
15320,0.2487313626095,0.104942941474727,0.612943893904403
15321,0.246985505134531,0.155436288937116,0.878692387251055
15324,0,0,0
15326,0.188649110453939,0.274456018335059,0.690734497281979
15327,0.244694810398636,0.258030936686279,0.764366110515306
15328,0.181339878914859,0.286758982312184,0.817420054632627
15332,0.2,0,1
15333,0.333333333333333,0.426713239315121,1
15334,0.20079627192542,0.34750531823332,0.528165454109144
15335,0.172916666666667,0,0.413435787017394
15336,0.249225657628685,0.298646194106012,0.623368810393754
15337,0.185211718106455,0.248145143293243,0.499669999816398
15338,0.206163836163836,0.524761708883982,0.853689940513691
15348,0.296296296296296,0.234399386478825,0.552786404500042
15349,0,0,0
15350,0.233333333333333,0,0.292893218813453
15355,0.238095238095238,0.15626625765255,1
15356,0,0,0
15358,0.105263157894737,0.360037661403584,0.666666666666667
15362,0.294117647058824,0.234399386478825,1
15363,0,0,0
15364,0,0,0
15365,0,0,0
15369,0,0,0
15370,0.290909090909091,0.580662353575981,0.281766487206916
15372,0.266666666666667,0.358143759879798,0.422649730810374
15373,0.248148148148148,0.454439205737274,0.833333333333333
15374,0,0,0
15375,0,0,0
15380,0,0,0
15382,0.285714285714286,0.426713239315121,0.333333333333333
15383,0,0,0
15385,0.265625,0,1
15387,0,0,0
15389,0.34375,0.666683720270612,0.5
15392,0.386900522317189,0.502756660856941,0.448778896812279
15393,0.298104535033644,0.22110278464192,0.714529341313477
15394,0.172778379028379,0.375746816576984,0.840874248261911
15395,0,0,0
15396,0.166666666666667,0,1
15397,0,0,0
15401,0.318392405882731,0.401957171537091,0.548822966942867
15402,0.277836719732584,0.192700903041224,0.722205790472826
15403,0,0,0
15406,0,0,0
15409,0.295640620411537,0.269835688536189,0.649763216337355
15410,0.238614517527561,0,0.882148869802242
15420,0.218035194696888,0.186048824883158,0.225367965644036
15421,0,0,0
15426,0,0,0
15428,0,0,0
15429,0,0,0
15431,0.05,0,1
15432,0,0,0
15433,0,0,0
15434,0,0,0
15435,0,0,0
15436,0,0,0
15439,0.125,0,1
15441,0,0,0
15449,0.303030303030303,0.261367969573834,1
15455,0.2,0,1
15456,0,0,0
15459,0.282608695652174,0.234399386478825,0.764297739604484
15461,0.235319255907491,0.505216523514222,0.972222222222222
15462,0.374003189792663,0,0
15463,0,0,0
15464,0,0,0
15465,0,0,0
15466,0,0,0
15468,0,0,0
15473,0,0,0
15474,0,0,0
15475,0.310716367964021,0.340610120478533,0.917314405204364
15476,0.206059083443467,0.21418065654708,0.622978135502681
15477,0.284461156761552,0.280168676022942,0.690338300896799
15478,0.232893139780626,0.206896995663387,0.67628432183652
15480,0.220424640136727,0.233950947190578,0.589435346609531
15482,0,0,0
15485,0.227959976385598,0.320996182898368,0.773014935377199
15487,0.201929367432085,0.199081731252963,0.435380126163164
15488,0.248622822144397,0.35283249570892,0.649596557632354
15491,0.188173261667875,0.278413030339442,0.52702666181741
15492,0.291754893082618,0.39578805028161,0.554295258236513
15493,0.258254396567006,0.299575486394291,0.590075852492417
15494,0.278207115419392,0.360916078626665,0.6
15498,0,0,0
15500,0,0,0
15501,0.0954545454545454,0.393163524520359,0.78062870566386
15503,0,0,0
15507,0.357142857142857,0.426713239315121,1
15508,0.1875,0.473166358000703,1
15514,0.28125,0,1
15515,0.28125,0,1
15528,0,0,0
15531,0,0,0
15532,0,0,0
15536,0,0,0
15538,0,0,0
15540,0,0,0
15541,0,0,0
15543,0,0,0
15544,0.0961594202898551,0.432683022985434,0.703439677659466
15549,0.284722222222222,0.236583179000352,1
15550,0.333333333333333,0,1
15551,0,0,0
15552,0,0,0
15557,0.25,0.676009269895275,0.591751709536137
15560,0.147652698179014,0.551876715732655,0.117157287525381
15561,0.21122407747411,0.208128957409804,0.546258208895072
15562,0.259547084416109,0.316517404658834,0.507918958698754
15563,0.244768099429602,0.149900409822396,0.606456632874489
15564,0.312918728534537,0.448140151531042,0.769611354568336
15567,0.148705096073517,0.284475492876748,0.666666666666667
15570,0,0,0
15571,0,0,0
15575,0.266666666666667,0,1
15576,0.228687197121906,0.24599014276951,0.481889992961159
15578,0.188858695652174,0.273007725424996,0.5
15579,0.0555555555555556,0,1
15580,0.277777777777778,0.557237478104511,1
15581,0.24837962962963,0.469180630268446,0.916666666666667
15582,0.307992202729045,0.424416442833646,1
15583,0.208333333333333,0.383342623560996,0.684262134833347
15584,0.0652173913043479,0,0.292893218813453
15585,0.258611111111111,0.15626625765255,0.764297739604484
15586,0,0,0
15592,0.307692307692308,0.557237478104511,1
15595,0,0,0
15597,0,0,0
15598,0.175,0.915765379114587,0
15599,0,0,0
15600,0,0,0
15604,0,0,0
15605,0,0,0
15606,0.0685185185185185,0,0.195262145875635
15610,0,0,0
15611,0.0939393939393939,0,0.764297739604484
15612,0,0,0
15613,0.509259259259259,0,1
15615,0,0,0
15617,0,0,0
15618,0.175292496890794,0.58072249235633,0.236700683814455
15619,0.0625,0.234399386478825,1
15620,0,0,0
15626,0,0,0
15627,0.3,0.546015450849992,1
15628,0.1,0,1
15629,0.125,0,1
15630,0,0,0
15632,0,0,0
15633,0.25,0.546015450849992,1
15634,0.107031857031857,0,0.882148869802242
15637,0,0,0
15639,0.444444444444444,0.234399386478825,0.711324865405187
15642,0,0,0
15647,0.265714285714286,0.421211518134403,1
15648,0,0,0
15649,0.377593873517787,0.219165137215729,0.933333333333333
15650,0,0,0
15651,0.158989621489622,0.316441190196004,0.91990429330604
15652,0.142857142857143,0.769461248810746,1
15654,0.358974358974359,0.503008738810173,0.903774955135062
15657,0.0769230769230769,0.73457033784632,1
15659,0,0,0
15662,0.256217750257998,0.347324399995322,0.5
15679,0.250610269360269,0.117199693239412,0.740320299212513
15682,0,0,0
15688,0,0,0
15691,0,0,0
15692,0,0,0
15700,0,0,0
15701,0.242503480024488,0.158029077749564,0.163282485149263
15702,0,0,0
15704,0.209862303391643,0.0585998466197062,0.4146754536955
15705,0.195414748834143,0.19509949531307,0.488262085134657
15707,0.23352148474866,0.135170670359465,0.70890800187446
15708,0.22104044834308,0.277568296623458,0.411438191683587
15709,0.186745563191448,0.10164207445792,0.358121802565471
15710,0.191562166679451,0.219611751457813,0.457377373830808
15711,0.194499025784443,0.205764052699758,0.52090874732939
15715,0,0,0
15716,0.333436933436933,0.38058034916912,0.951887477567531
15722,0.294412516055373,0.31362335262089,0.902917101438864
15723,0,0,0
15724,0.294117647058824,0,1
15725,0.237797619047619,0.117199693239412,0.740320299212513
15727,0.42,0,0
15730,0,0,0
15738,0.390931295715779,0,0.757166153259247
15739,0.1875,0,0.591751709536137
15741,0.20098314222483,0.295275756815454,0.661542713490371
15744,0.225554744385704,0.201734305216823,0.547744709163419
15745,0.248063225449158,0.125628762163628,0.512156701926806
15746,0,0,0
15747,0.277777777777778,0.426713239315121,1
15748,0,0,0
15749,0,0,0
15750,0,0,0
15755,0,0,0
15758,0,0,0
15760,0.291666666666667,0,0.591751709536137
15761,0.257799989865207,0.350670210062404,0.515892037227174
15765,0,0,0
15766,0.45,0,1
15767,0.342592592592593,0.501340364457311,1
15769,0.2,0,0.292893218813453
15775,0,0,0
15776,0,0,0
15780,0.24716475897373,0.110562072131783,0.644319654464853
15784,0,0,0
15786,0,0,0
15788,0.366666666666667,0.746216870556851,1
15789,0,0,0
15796,0,0,0
15797,0,0,0
15798,0,0,0
15800,0.181818181818182,0.368545133407667,1
15801,0,0,0.292893218813453
15805,0,0,0
15811,0,0,0
15815,0,0,0
15816,0.293333333333333,0.15626625765255,0.931958618256023
15817,0.2,0,0.764297739604484
15818,0.230769230769231,0,0.292893218813453
15819,0,0,0
15821,0.230769230769231,0.540056492105376,0.292893218813453
15822,0.233796296296296,0,0.833333333333333
15828,0,0,0
15834,0,0,0
15838,0.30952380952381,0.368545133407667,1
15839,0,0,0
15841,0,0,0
15847,0,0,0
15853,0,0,0
15854,0,0,0
15856,0,0,0
15858,0.266666666666667,0.609852446747517,0.646446609406726
15859,0.271305970554091,0.156004414528569,0.238796125036259
15860,0.2,0,1
15861,0.263157894736842,0.368545133407667,1
15863,0,0,0
15864,0,0,0
15866,0,0,0
15867,0,0,0
15868,0.188922512815702,0.109191953484251,0.632915281211374
15869,0.190481752991308,0.170134375838279,0.460439096854997
15870,0,0,0
15871,0,0,0
15873,0,0,0
15874,0.183494690518348,0.35261966133462,0.402048546888597
15875,0.175430075445603,0.377130138113361,0.521478198578944
15876,0.237557037914674,0.237505170694657,0.547775002069434
15879,0,0,0
15880,0.210767120108153,0.347769013032812,0.672969491089558
15882,0,0,0
15883,0.199448756273564,0.108011298421075,0.396841430583757
15884,0,0,0
15885,0.245258520074697,0.440843688044573,0.833333333333333
