14945,0,1,0,0,0,0.5	
14946,1,0,1,0,0,0	
14947,0,1,1,0,0,0	
14948,0,0,1,0,0,0.5	
14949,0,0,0,0,0,0	
14952,0,1,1,0,0,0.5	
14953,0,0,1,0,0,0	
14955,0,0,0,0,0,0	
14962,1,1,0,0,0,0.5	
14966,0,0,0,0,0,0	
14967,0,0,1,0,0,0	
14968,0,1,1,0.5,0,1	
14971,0,1,1,0,0,0	
14974,0,1,1,0,0,1	
14977,0,0,0,0,0,0	
14982,0,0,0,0,0,0	
14983,0,1,1,1,1,1	
14989,0,0,0,0,0,0	
15006,0,0,0,0,0,0	
15009,0,1,1,0,0,0.5	
15010,0,0,0,0,0,0	
15012,0,0,0,0,0,0	
15017,0,1,1,1,0,1	
15018,0,0,1,0,0,0	
15024,0,0,1,0,0,0	
15025,0,0,1,0,0.5,0.5	
15026,0,1,1,0,0,0	
15031,0,0,1,0,0,0.5	
15032,0,0,0,0,0,1	
15035,1,0,1,0,0,0	
15038,0,1,1,0,0,0	
15039,0,0,0,0,0,0	
15049,0,1,0,0,0,0	
15052,0,1,0,0,0,0	
15053,0,0,0,0,0,0	
15054,0,0,0,0,0,0	
15080,0,0,0,0,0,0	
15083,1,0,1,0,0,0	
15094,0,0,0,0,0,0	
15095,0,0,0,0,0,1	
15103,0,0,0,0,0,0.5	
15108,0,1,0,0,0,0	
15122,0,0,0,0,0,0	
15145,1,0,1,0,0,0	
15147,0,0,0,0,0,0	
15209,0,0,1,0,0,0	
15214,0,0,0,0,0,0	
15217,0,0,0,0,0,0	
15218,0,0,0,0,0,0	
15219,1,1,0,1,0,0	
15220,0,1,1,0,0,0	
15270,0,0,0,0,0,0	
15297,0,0,0,0,0,0	
15326,0,0,0,0,0,0	
15332,1,1,0,0,0,0	
15333,0,0,0,0,0,1	
15347,0,0,0,0,0,0	
15350,0,0,1,0,0,0	
15374,0,0,0,0,0,1	
15375,0,0,0,0.5,0,0	
15377,0,0,0,0,0,0	
15378,0,0,0,0,0,0	
15388,0,0,0,1,0,0	
15389,0,0,0,0,0,0	
15479,0,0,0,0,0,0	
15502,0,0,0,0,0,0	
15506,0,0,0,0,0,0	
15530,0,0,0,0,0,0	
15542,0,0,0,0,0,0	
15570,0,0,0,0,0,0	
15571,1,1,0,0,0,0	
15579,0,0,0,0,0,0	
15592,0,0,0,0,0,0	
15599,0,0,0,0,0,0	
15632,1,1,1,0,0,0	
15640,1,1,0,0,0,0	
15646,1,1,0,1,0,0	
15647,0,1,1,1,0,0	
15648,0,0,0,0,0,1	
15649,0,0,0,0,0,0	
15650,0,0,0,0,1,0	
15682,0,1,1,0,0,0.5	
15683,0,0,0,0,0.5,0	
15684,0,1,1,1,0,1	
15697,0,0,0,0,0,1	
15714,0,1,1,0,0,0	
15715,0,0,0,0,0,0	
15717,0,0,0,0,0,1	
15719,0,0,0,0,0,0	
15745,0,0,0,0,0,0.5	
15781,1,0,0,0,0,0	
15785,0,0,0,0,0,0	
15792,0,0,0,0,0,0	
15794,0,0,0,0,0,0	
15795,1,1,0,0,0,0.5	
15798,0,1,1,0,0,0.5	
15800,0,1,1,1,0.5,0.5	
15803,0,1,1,0,0,0	
15804,1,1,0,0,0,1	
15806,0,0,0,0,0,0.5	
15810,0,0,1,0,0.5,1	
15813,0,0,0,0,0,0	
15818,0,0,0,0,0.5,1	
15820,1,1,0,0,0,0	
15824,1,1,0,0,0,0	
15825,0,0,0,1,0,1	
15826,0,1,0,0,0,0	
15840,1,1,0,0,0,0	
15856,0,0,0,0,0,0	
15857,0,0,0,0,0,0	
15871,1,1,0,0,0,0	
15877,1,0,0,0,0,0	
15878,0,0,1,0,0,0	
15892,1,1,1,0,0,0	
15963,0,0,0,0,0,0	
