14956	0.333333333333333
14958	0.333333333333333
14961	0.333333333333333
14969	0.333333333333333
14970	0.333333333333333
14972	0.238095238095238
14973	0.178571428571429
15043	0.287037037037037
15051	0.296296296296296
15064	0.363636363636364
15067	0.358585858585859
15122	0.354700854700855
15123	0.351648351648352
15124	0.393650793650794
15125	0.386111111111111
15126	0.419117647058824
15129	0.372549019607843
15130	0.333333333333333
15134	0.3
15135	0.271428571428571
15136	0.246753246753247
15137	0.283267457180501
15138	0.28743961352657
15139	0.264444444444445
15141	0.26974358974359
15144	0.249762583095916
15145	0.303350970017637
15155	0.282430213464696
15175	0.26360153256705
15176	0.246594982078853
15182	0.272849462365591
15186	0.256313131313131
15187	0.241235888294712
15188	0.227450980392157
15189	0.214814814814815
15190	0.203203203203203
15191	0.192508297771456
15192	0.182636077372919
15193	0.173504273504274
15199	0.165040650406504
15204	0.173054587688734
15211	0.180509413067553
15212	0.202607470049331
15214	0.193602693602694
15219	0.199677938808374
15221	0.19118100524206
15224	0.19710401891253
15226	0.202664399092971
15227	0.207891156462585
15228	0.225882352941176
15230	0.255656108597285
15231	0.283744557329463
15235	0.310272536687631
15236	0.335353535353535
15240	0.359090909090909
15248	0.346491228070175
15253	0.334543254688445
15254	0.34580167543347
15255	0.334274952919021
15257	0.345173041894353
15258	0.334038427639697
15262	0.344598054275474
15263	0.333829365079365
15266	0.354326923076923
15276	0.343589743589744
15307	0.333333333333333
15317	0.323529411764706
15319	0.323813583404376
15321	0.324085576259489
15324	0.333735747820255
15333	0.333724569640063
15334	0.324581430745814
15335	0.324817968653585
15336	0.333933933933934
15375	0.342690058479532
15389	0.351105035315562
15390	0.350649350649351
15391	0.350210970464135
15404	0.349789029535865
15410	0.35761316872428
15422	0.357020977617184
15436	0.356450191007934
15463	0.355899789634729
15470	0.355368814192344
15472	0.347104423164615
15473	0.339125011137842
15474	0.331417624521073
15475	0.331460674157303
15476	0.33150228880566
15478	0.331542531542532
15480	0.331581462016245
15481	0.331619136668225
15482	0.331655608937695
15485	0.331690929451288
15488	0.324780701754386
15491	0.32495704467354
15495	0.325127989340066
15497	0.325293753865183
15498	0.338787878787879
15499	0.351881188118812
15500	0.364589400116482
15501	0.376927470017133
