0.877306848675327	0.755472868088645	0.754325877254337	0.728127744114724	0.725601227294053	0.718545972448792	0.705609237307475	0.696183207918437	0.674921500031823	0.637333764854568	0.597933367196588	0.575023680770167	0.569945043304076
0.937446555321335	0.885609846290574	0.86290074982233	0.776457454160678	0.775202922409627	0.770392272674339	0.768520524429298	0.762387180647844	0.757525283117746	0.753782820960875	0.740570169300056	0.739387958196663	0.732154788974265
0.946450283356248	0.900646378349557	0.884157752422439	0.829657082024984	0.824009245640661	0.82324384091976	0.815757659337752	0.814696941864111	0.812593851751353	0.811083654794996	0.804259373300538	0.79080068226738	0.783619552086081
0.881603544596737	0.874494333374806	0.873804228665105	0.870251229869299	0.867685369335307	0.866619129788186	0.864540821903891	0.864024453664036	0.863508587544707	0.861876330330287	0.859529157311503	0.855089014388855	0.854482429598527
0.850669546820203	0.789274120407684	0.781244888750935	0.773796399392951	0.770342450852009	0.765739394602124	0.752192215408171	0.743854933386212	0.743805158742557	0.735356857275238	0.713877066741802	0.708912753000145	0.698625689072802
0.893536447256126	0.880271645921373	0.850282321758528	0.812400927224919	0.811056038049619	0.805034494817884	0.801289959565622	0.777682210843036	0.776282567684754	0.775951517141305	0.771198388049523	0.760658731824446	0.75302648575754
0.83247740275822	0.767232202530839	0.765234335552165	0.756704284175786	0.756704284175786	0.754474610687437	0.731291167559447	0.727001321107535	0.711395749832211	0.70223609050557	0.696375818050182	0.694092704282221	0.684455320599288
0.947775555946907	0.915100986516848	0.88182585853356	0.791405092207435	0.781380753115069	0.779762699749811	0.777932003644613	0.776894879706475	0.776479242426437	0.776270348239855	0.762230238974415	0.74707580807416	0.739720468256087
0.909499111217575	0.829407132534699	0.816421358429473	0.737073910705436	0.735081538723955	0.732244676087026	0.72419273119368	0.715781943868826	0.702942327230366	0.695851279429067	0.684997426399428	0.673765776884352	0.667766479984111
0.895294547991601	0.85794781206122	0.831164120449654	0.76249910414644	0.76143120379652	0.756277474738834	0.755778520317958	0.754711236594129	0.752440371840638	0.745833669085212	0.743383275667296	0.736525177684392	0.735727246991828
0.88755263306896	0.88755263306896	0.88755263306896	0.855032185540266	0.84880421315992	0.847532647255398	0.844719872462801	0.841957655667548	0.841399228917624	0.840949934472296	0.833908688322594	0.821551345511543	0.814604818525752
0.920453552469543	0.895012991661039	0.849475296049027	0.79619114797813	0.788155621258205	0.771190040091136	0.761973323948265	0.761242284785298	0.756469074016375	0.755726167699272	0.750171267805325	0.739938325736576	0.73459701929944
0.922206836383703	0.907655182370282	0.893387339749637	0.846703279100439	0.843025961620077	0.841836771418106	0.834110094056869	0.833394193960644	0.83110002270719	0.830838600985809	0.829460412055805	0.824621103570225	0.819020696122558
