15616,1,0,0,0,0,0
15617,1,0,0,0,0.5,1
15618,0,0,0,0,0.5,0.5
15619,0,0,0,0.5,0.5,0.5
15620,0,1,0,0.5,0.5,0.5
15621,0,0,1,0,0.5,0.5
15622,0,1,0,0.5,0.5,1
15623,0,1,0,0,0.5,0.5
15624,0,1,0,0.5,0.5,0.5
15625,0,0,1,1,0.5,0.5
15627,1,0,1,0,0,1
15629,0,1,0,0.5,0.5,1
15630,1,0,1,0.5,0.5,1
15631,1,0,1,0.5,0.5,0.5
15632,0,0,1,0.5,0.5,0.5
15633,0,1,0,0.5,0,1
15634,0,1,0,0.5,0.5,0.5
15635,1,1,1,0.5,0.5,1
15637,0,0,1,0,0,1
15639,0,0,0,0.5,0.5,0.5
15640,0,0,0,0.5,0.5,0.5
15641,1,0,1,0.5,0.5,1
15642,0,0,0,0,0.5,0.5
15643,0,0,1,0.5,1,1
15644,0,0,0,0.5,0,0.5
15645,1,0,1,0,0,0.5
15646,1,1,1,0.5,0.5,0.5
15648,1,1,0,0,0.5,1
15649,1,0,1,0,0.5,0.5
15650,0,0,0,0.5,0.5,1
15651,0,0,0,0.5,0.5,1
15652,0,1,0,0.5,0.5,0.5
15653,0,0,0,0.5,0.5,0.5
15654,0,1,0,0,1,1
15655,1,0,0,1,1,0
15656,1,0,1,0,0.5,0.5
15657,0,1,0,0,0.5,0.5
15658,1,0,0,0.5,0.5,0.5
15659,0,1,0,0,0.5,0.5
15661,1,1,1,0,0,1
15662,0,1,0,0.5,0,0.5
15663,1,0,0,0.5,0.5,0.5
15664,1,0,0,0.5,0.5,0.5
15665,0,0,1,0,0.5,0.5
15666,0,1,0,0,0.5,1
15667,0,1,0,0,0.5,0.5
15668,0,0,1,0.5,0.5,1
15669,0,1,0,0.5,0.5,1
15670,0,1,0,0.5,1,1
15671,1,0,0,0.5,0.5,0.5
15672,0,0,1,0.5,0.5,0.5
15673,0,0,1,0.5,1,0.5
15674,0,1,0,0,0.5,0
15675,0,0,1,0.5,0.5,0.5
15677,1,0,0,0.5,0.5,0.5
15678,1,1,0,0,0,1
15681,0,0,1,0.5,0.5,1
15682,0,0,1,0,0,1
15683,0,0,1,0,0.5,0.5
15684,0,0,0,0,0.5,1
15686,1,1,1,0,0.5,0.5
15687,0,1,1,1,1,1
15688,0,0,1,0.5,0,0
15689,1,1,1,0,0,1
15690,1,1,1,0,0.5,0.5
15691,0,0,1,0.5,0.5,0.5
15692,0,0,1,0.5,0.5,1
15693,1,0,1,0.5,0.5,0.5
15694,0,0,1,1,0,0.5
15695,1,1,0,0,0.5,0.5
15696,0,1,0,0,0.5,1
15698,0,0,1,0,1,0
15699,0,0,0,0.5,0.5,1
15700,0,0,0,0,0.5,0.5
15701,1,1,0,0,0,0.5
15702,0,0,0,0,0.5,0.5
15703,0,0,0,0.5,1,1
15704,0,0,0,0,0.5,1
15705,0,1,1,0,0.5,0.5
15709,0,0,1,0,0.5,0.5
15710,0,1,1,0,0.5,0.5
15712,0,1,0,0,0.5,0.5
15713,0,1,1,0,0,1
15714,0,1,1,0,0,0
15715,1,0,1,0.5,0,1
15716,0,1,1,0,0.5,1
15718,0,1,1,0.5,0.5,1
15719,0,1,0,1,0,0.5
15720,0,0,0,0,0,0
15721,0,0,0,0,0.5,0.5
15722,1,0,1,0,0.5,0.5
15723,0,0,0,0,0.5,1
15724,0,0,0,0,0.5,0.5
15725,0,1,0,0,0.5,0
15726,0,1,0,0.5,0.5,0.5
15727,0,0,0,0.5,0.5,0.5
15728,1,1,1,0,0.5,0.5
15729,0,1,0,0,0.5,0.5
15730,1,1,1,0,0.5,0.5
15731,1,1,0,0,0.5,1
15732,0,0,0,0,0.5,0.5
15733,0,1,0,0,0.5,0.5
15734,0,0,0,0,0,1
15736,0,0,1,0.5,0.5,1
15738,0,0,1,0,0.5,0.5
15739,1,0,1,0.5,0.5,0.5
15741,0,1,1,0,0,1
15742,0,0,0,0.5,0.5,0.5
15743,0,0,1,0.5,0.5,0.5
15744,1,0,1,1,0.5,1
15745,0,0,1,0.5,0.5,1
15746,1,1,0,0.5,0.5,0.5
15747,0,0,1,0,0,1
15748,1,0,1,0.5,0.5,0.5
15751,0,0,1,0.5,0.5,0.5
15752,0,0,1,0,0.5,1
15753,1,0,1,1,0.5,0.5
15754,0,0,1,0,0.5,1
15755,0,0,1,0,0.5,1
15756,0,0,1,0,0.5,1
15757,0,1,1,0.5,1,0.5
15758,1,0,1,0.5,0.5,0.5
15759,1,0,1,0,0,0.5
15760,1,0,1,0.5,0.5,1
15761,0,0,0,0,0.5,0.5
15762,0,1,1,0.5,0.5,1
15763,0,0,0,0,0.5,0.5
15764,0,1,1,0,0,0
15765,1,1,1,0,1,1
15768,0,0,0,0.5,0.5,1
15769,0,0,0,0.5,1,0.5
15770,1,0,1,0,0,0
15771,0,0,1,1,1,0.5
15772,1,1,0,0.5,0.5,0.5
15773,0,0,1,0,0.5,1
15774,1,0,1,0,1,0.5
15775,0,1,0,0.5,0.5,0.5
15776,1,1,1,0,1,1
15777,1,0,1,0.5,0.5,0.5
15778,0,1,0,0.5,0.5,1
15779,1,1,1,0,1,1
15781,0,1,1,0,0,0
15782,1,1,1,0.5,0,1
15783,0,0,1,0.5,0,0
15785,0,0,1,0,0,0
15786,0,0,1,0.5,0.5,0.5
15789,0,0,1,0,0,0
15790,0,0,1,0.5,0.5,0.5
15791,1,0,0,0.5,0.5,0.5
15792,0,0,1,0,0,0
15800,0,0,1,0.5,0.5,0.5
15809,0,1,0,0,0,0
15816,0,0,1,0.5,0.5,0.5
15820,0,0,1,0,0.5,0.5
15827,1,0,0,0,1,0.5
15834,0,0,0,0,0.5,1
15836,0,0,0,0.5,0.5,0.5
15842,0,1,1,1,0,0.5
15849,0,0,0,1,0.5,0.5
15850,1,0,0,0,0,0
15851,1,1,1,0,0,0
15852,0,1,1,0,0.5,0.5
15854,0,0,0,0,0,0
15855,0,1,1,0,0,0
15856,0,0,0,0,0.5,1
15858,1,1,1,0,0,0
15859,0,0,0,0.5,1,1
15861,0,1,1,1,0,1
15862,1,1,0,0,0,0
15863,1,1,0,0,0.5,1
15864,0,1,1,0.5,0.5,1
15865,0,0,1,0,0.5,0.5
15866,1,0,1,1,1,1
15867,0,0,1,0.5,0,0.5
15868,1,1,1,0,0.5,0.5
15869,1,1,1,0.5,0,0.5
15870,0,1,1,0.5,1,1
15871,0,0,0,0,0,1
15873,1,1,1,0,0,0
15874,1,1,1,0,0.5,0.5
15875,0,1,1,1,0,1
15876,1,1,1,0.5,0,1
15877,1,1,1,0.5,0,0.5
15879,1,1,0,0,0,1
15880,0,1,1,0,0.5,0.5
15881,1,0,1,0,0.5,1
15882,0,1,1,0,0.5,0.5
15883,1,1,1,0.5,0.5,0.5
15885,1,1,1,0,0,1
15887,1,1,1,0.5,0.5,1
15888,1,0,1,0.5,0.5,0.5
15889,1,0,1,0,1,0.5
15890,1,0,1,0.5,1,1
15891,1,1,0,0,0.5,0.5
15892,1,1,0,0,0,0.5
15893,1,1,0,0.5,1,1
15894,0,0,0,0,1,0.5
15895,0,0,0,0.5,0.5,1
15896,0,0,0,0.5,0,1
15897,1,1,1,0.5,0.5,0.5
15899,1,1,1,0,0,1
15900,0,0,0,0,0,0
15901,1,1,0,0,0.5,0.5
15903,1,1,0,0,0.5,0
15904,0,1,1,0,0,0
15906,1,1,1,1,1,1
15907,0,0,1,0,0.5,1
15908,1,1,0,0,0.5,0.5
15911,0,0,0,0,0.5,0.5
15912,1,1,0,0,0.5,0
15913,1,1,0,0,1,0
15915,1,0,0,0.5,0.5,1
