7687,0.824475372559272,0.757417955969981
1029562,0.870936704685216,
2168899,0.828955323194218,
2230712,0.844387273132499,
2236709,0.781892981778844,
2271782,0.899131072263787,0.683905399736259
2291567,0.796017589829164,
2318327,0.824615222308443,
2399681,0.852813913079057,0.702459614055847
2423062,0.870727445150393,0.678387186243553
2445992,0.811220942540195,
2465033,0.843885857831791,
2469058,0.803838938255382,
2509909,0.768839830909574,0.346507055983894
2549627,0.847511211379941,0.327330391033753
2559184,,0.572132755980468
2560844,0.898197799334799,0.721061725490399
2615703,0.892468697148253,0.664362573846364
2707938,0.840222606216948,
2764146,0.838707593318171,
2790162,0.897669399759406,0.665883363586622
2873889,0.81215534367457,
2883653,0.917639185405233,0.714328057936263
2906604,0.894782696147443,0.758816598195979
2914781,,0.593073496176428
2917828,0.893421365749147,0.735003681749774
2948640,,0.491194183780799
2949370,0.803617129235714,
3002379,0.800762344159086,
3116219,0.85273552881197,
3239973,0.791262454762529,
3304912,0.800545192842637,
3423731,0.786238624379836,
3426736,0.82463015323629,0.449503441105033
3475627,0.892255131541323,0.659301427470161
3478587,0.634172007123489,0.143036104630514
3479805,0.889404922652569,0.713172114631055
3496153,0.801479243048228,
3496867,0.839326357115619,0.758235053786801
3603292,0.860914692798142,0.712315390079997
3631969,0.86306881602994,0.68459122067768
3680223,0.876958998862953,0.76088299257294
3768204,0.846897400593385,0.686482609162844
3860200,0.674154623044303,0.146237439806617
3868845,0.837407827880642,
3883834,0.811479720624765,0.722623491028455
3973347,0.938793619232982,0.734418328748793
3996495,0.798184680577966,
4044188,0.805279494853789,
4058623,0.917122958106844,0.629664518765548
4228395,0.8782277885357,0.676379680042944
4286071,0.799243503007026,0.328383939231532
4331750,0.785911874646819,0.416302144955707
4378506,0.855640099116797,0.657467028621149
4397563,0.823879124053057,0.410315082859733
4438599,,0.589530496549977
4447744,0.850304881036494,0.39420374841317
4485208,0.761820766678274,
4526305,0.607572069664166,0.168523694084967
4737341,0.802501239475612,
4738898,0.845725842733783,0.382343612717466
4780586,0.784314117237891,0.366624157487541
4787424,0.789522269755324,
4806529,0.785183414050593,
4811209,0.833594556632309,0.345239367621005
4848122,0.651396986666003,0.185690815278699
4887880,0.83019805473914,0.759239520604409
4938859,0.829655534133866,
4979489,0.755455490120093,0.479333457263816
5077328,0.793173342122708,
5097178,0.857731882617901,0.694430146333934
5103378,0.779236847304897,
5105750,0.732702210702809,0.354205885385679
5142790,0.698207104796702,0.249678247298122
5166712,0.77636555893359,0.489192101913779
5258833,0.855891511285768,
5265341,0.822129817344629,0.714352651380835
5277976,0.920727107497063,0.665847868487151
5320098,0.670212062155297,0.167920102921562
5354281,0.876240642158354,0.713242696705063
5408101,0.790963363266941,
5420878,0.763690106622272,0.438790931722635
5432528,0.858114412415276,0.71130762059454
5460898,0.821197849024396,0.715062616001392
5485650,0.904381135995531,0.684534989037805
5516497,0.825075195716053,0.722085162856236
5517685,0.801772429670471,
5534206,0.674781428807153,0.141167039726461
5613455,0.878383990930643,0.698451660349468
5637731,,0.518651478740951
5725577,0.854007037831233,0.367308816245325
5751246,0.851309247069278,0.723271025879005
5781009,0.786582620452508,0.41326882979547
5839868,0.88957223052509,0.661497141414908
5856926,0.810869553379022,
5897962,0.851527953762817,
5899319,0.822404725744449,
5910721,0.883185140516772,0.699475463641466
5923588,0.780087176649131,0.456178611162722
5963805,,0.515583960746365
6050492,0.570603791839691,0.234453674526358
6110270,0.829680723091086,0.39990990302708
6261389,0.843824938141212,
6304123,0.825532083278991,0.380930158286649
6325471,0.840327346495961,
6390606,0.805024620933282,
6446517,0.896901391568063,0.69162055609762
6452020,0.837781598398003,0.357768226980207
6462275,,0.492601982829939
6502736,0.841709687411543,
6546055,0.76385194552724,
6606354,0.753713655376719,
6611089,0.846647387403437,0.416717057893251
6638266,,0.510215796763547
6731541,0.748297110449568,0.342411698249645
6747065,,0.489588199165981
6917264,0.891223517066636,0.729357329789185
6937126,0.800457841512409,0.376139733025594
6946347,0.871214414788055,0.707277767375118
6964986,0.77553449110879,0.377627272509674
6992675,0.765629911993689,
6997702,,0.468072818671562
7014063,0.899191708179149,0.662783020302622
7105867,0.84420974141726,0.675128649957933
7163356,0.822656439956257,0.716889962929285
7210939,0.856576636834439,
7213842,0.824209497511652,0.7337939188105
7277276,0.821993482871292,
