21721,8690,10549,15646,5362,25,21373,2385,20358,15803,0.560328025309682,0
7297,3468,21721,11956,4698,3411,4248,18668,7440,8534,0.622559363699917,0
21722,21721,286,10223,2499,17201,21369,4438,6089,14023,0.603900210548061,0
21723,21722,2161,21721,11823,9489,8894,6103,2557,8577,0.594635003446857,0
21724,19301,21722,1590,21721,11411,3307,11900,15731,2571,0.598931836141032,0
21725,21723,5699,21722,17746,21721,11187,10241,1716,13281,0.674351354084851,0
21726,21724,20796,3339,21722,18229,21721,9416,13549,13941,0.66371637274937,0
21727,21725,21723,11146,19298,6049,21722,21721,10664,12161,0.634231177565824,0
21728,21726,21724,21723,18737,21722,2946,15927,21721,11169,0.672051576678263,0
21729,21727,21725,21724,3830,21723,19670,21722,13463,21721,0.705900118453358,0
21729,21728,21726,21725,21723,21724,1691,19170,21722,1737,0.729020908317509,0
21725,21729,21727,21726,21724,426,21723,19922,21558,21722,0.76765574576986,0
21728,21729,15183,21727,21725,2680,21724,21723,1423,3659,0.72297019390561,0
21726,21728,3919,8872,5725,13322,21725,10076,21723,1859,0.671138157233564,0
21727,13652,21728,10384,21726,21725,2933,21724,16203,21723,0.677173323837983,0
9465,21727,21729,21728,7471,21726,21305,21725,21724,12986,0.712428853196724,0
21722,21723,21727,21729,1906,5069,21726,13644,21725,15454,0.66631542487358,0
21724,21726,5124,20556,21727,721,18403,17562,10700,21250,0.615775519447589,0
21723,21724,21726,3094,21728,21727,7864,16448,19993,3650,0.709979027854054,0
21721,21725,21729,21726,12967,5981,21727,13597,9257,21724,0.686127375807312,0
21725,21721,8588,2719,21729,21728,20878,21726,11562,19998,0.755433840132706,0
21729,21722,21725,20201,14013,16389,21728,21727,21726,1670,0.704042761048482,0
21728,21729,12366,21725,21724,17816,4282,16621,21727,14900,0.74779673502274,0
17522,21727,21728,5865,21729,14529,3307,5234,19244,21725,0.693594014098006,0
21726,21728,21724,14270,21723,21729,19712,6651,21216,6376,0.702348109070323,0
21727,21724,21723,17986,21725,20172,21729,21728,6627,21726,0.739477963117121,0
21723,21721,12183,21727,21728,16114,4471,21729,9773,11758,0.743537954133309,0
21722,21723,21721,21728,21726,2648,6268,435,13697,21727,0.63764350730152,0
21721,21725,21722,21724,18502,21728,21723,21726,13382,4049,0.734119666274056,0
