781,476,862,34,193,347,780,738,190,716,0.433100617640154,0
881,383,708,518,285,200,486,55,274,349,0.531208881757776,0
326,485,504,45,669,119,118,69,412,102,0.443799830119561,0
795,937,491,116,904,324,232,699,40,376,0.507153624676968,0
708,976,552,349,697,452,150,850,544,640,0.494647067137604,0
648,327,350,329,159,48,136,610,271,220,0.514642690485452,0
34,227,641,633,436,516,864,978,674,537,0.576202000067363,0
716,109,934,375,711,765,493,726,1,498,0.502577802545756,0
412,706,330,138,386,650,551,927,195,911,0.438854708908534,0
928,129,778,493,944,745,600,81,270,899,0.447042398936205,0
153,255,988,98,488,889,778,34,902,445,0.569884729897814,0
833,816,497,805,453,940,634,145,472,914,0.504632139409988,0
940,547,604,867,463,822,645,288,768,592,0.573760851811026,0
979,583,410,910,399,887,148,432,895,331,0.521283707615952,0
441,553,414,951,377,478,991,16,609,100,0.490381216042159,0
294,887,164,522,365,555,877,379,892,134,0.474942474854053,0
264,604,1000,487,216,984,807,992,872,14,0.47543001923186,0
785,359,568,638,920,520,938,39,978,681,0.500902802438079,0
778,929,809,916,569,957,443,948,939,124,0.550018100176919,0
103,467,100,736,927,357,146,626,296,485,0.420693166228436,0
495,880,462,730,568,438,693,678,562,479,0.482413924649708,0
301,877,821,830,737,832,612,183,826,743,0.492813712425509,0
683,710,77,291,486,193,180,707,588,808,0.504770723761554,0
360,896,544,689,347,97,257,853,369,317,0.463709370149893,0
729,162,533,907,111,340,175,723,649,344,0.451310661146475,0
579,714,275,520,295,8,215,732,335,433,0.431210574408292,0
762,673,953,677,228,870,836,309,35,868,0.492279927726836,0
249,955,644,492,847,787,574,831,52,487,0.432886855603022,0
594,938,967,269,897,251,978,683,948,531,0.500309149223505,0
506,842,579,513,692,530,667,997,416,828,0.502681173596871,0
366,965,282,405,940,4,939,204,434,409,0.514639609659581,0
834,556,449,867,306,973,83,251,339,253,0.504615629709658,0
527,286,773,726,663,938,707,510,960,181,0.570273350860834,0
703,276,734,681,252,63,782,393,877,580,0.537475288762879,0
85,242,570,724,427,894,651,414,547,191,0.511112154669505,0
593,168,633,67,311,720,824,278,744,262,0.447111822351092,0
950,14,365,256,396,999,930,319,170,298,0.468305157038252,0
937,737,909,434,38,947,252,274,850,410,0.524481653320435,0
808,985,291,39,820,77,420,920,373,70,0.496060598482873,0
223,718,329,629,293,931,967,728,456,314,0.500221370244597,0
74,257,247,147,429,524,750,801,461,451,0.52266150667102,0
50,15,870,875,133,53,675,466,28,224,0.431567517341786,0
362,881,388,642,206,581,405,65,964,36,0.43824818527897,0
320,925,686,889,882,72,894,305,314,847,0.520768321837791,0
747,777,913,59,996,338,369,692,206,1000,0.427706648855068,0
672,663,805,670,998,968,794,765,209,578,0.500200059178564,0
472,279,503,591,277,383,995,474,628,443,0.523572391767026,0
770,267,51,1,986,532,462,825,276,675,0.478907446335684,0
94,119,259,980,276,207,983,168,952,607,0.483136923497365,0
234,622,869,275,179,19,472,40,431,641,0.460042100014576,0
839,281,812,815,174,967,195,909,739,38,0.466965347516819,0
824,700,205,416,862,86,413,169,912,804,0.465740072191061,0
983,426,452,475,412,434,538,82,222,377,0.561604338314713,0
304,846,127,938,471,474,840,349,679,697,0.510078134531097,0
628,751,272,504,942,605,566,949,919,979,0.432449595169556,0
79,910,831,803,218,632,286,990,903,348,0.52825670217532,0
260,711,813,76,67,939,586,911,916,805,0.494139065542517,0
269,189,367,890,915,472,322,246,97,762,0.490228056613415,0
698,791,63,779,896,317,739,932,495,401,0.465470688244868,0
871,256,446,438,326,951,217,441,954,660,0.482564939036546,0
621,498,459,899,470,998,367,366,311,48,0.447071383515141,0
292,966,888,992,648,872,340,460,365,55,0.521262288400525,0
879,590,564,557,492,962,996,46,944,77,0.421764290012797,0
291,171,585,615,437,572,862,575,8,801,0.488830885593498,0
578,749,36,174,841,595,279,470,303,65,0.49482597532611,0
401,494,478,332,348,178,637,421,936,905,0.540227357893173,0
247,264,383,533,867,216,706,256,845,803,0.517673823153705,0
239,900,936,781,744,34,53,500,203,666,0.546847508067221,0
118,139,789,471,156,624,196,15,337,937,0.474057630364688,0
230,963,746,104,730,661,896,434,392,756,0.409878624787077,0
943,134,470,218,929,336,941,705,918,232,0.488708975487964,0
242,369,758,96,168,635,6,744,42,233,0.415342625928361,0
324,829,547,421,884,393,543,220,774,203,0.505107733360793,0
967,67,158,904,55,75,712,146,821,215,0.450360747479169,0
332,401,565,685,792,445,7,221,870,427,0.50105110906601,0
957,49,948,155,136,636,23,582,272,878,0.540278423700376,0
66,505,219,494,911,954,803,541,713,610,0.464261109620448,0
851,825,891,913,268,231,426,186,235,794,0.512528315115132,0
396,347,451,91,12,194,533,452,226,909,0.53549520276237,0
670,724,595,245,559,68,104,66,134,358,0.480450200011431,0
647,942,265,921,330,492,802,289,253,717,0.427623179740072,0
632,17,321,553,476,878,812,537,137,397,0.441880166083736,0
804,434,786,231,645,590,3,152,315,936,0.49174073616864,0
9,356,229,173,359,788,345,185,204,512,0.488744607215478,0
471,830,833,994,455,615,747,516,530,419,0.431912760958209,0
244,2,563,506,802,863,733,579,107,670,0.498574396209048,0
501,323,396,386,680,606,352,880,974,493,0.488371748546591,0
160,444,666,496,616,905,347,846,607,396,0.500700280596121,0
616,427,422,273,109,484,510,244,72,552,0.510553653489554,0
796,314,718,968,450,925,293,417,905,823,0.527503684555247,0
221,313,959,456,991,494,799,601,261,775,0.460741204263773,0
104,643,304,63,965,345,553,307,243,684,0.436281865615633,0
307,703,334,314,635,461,822,964,512,838,0.496338963906171,0
573,728,295,242,924,645,194,405,150,722,0.487084013784384,0
279,633,645,686,766,836,971,90,73,386,0.506214482710297,0
894,740,317,376,658,102,368,106,923,885,0.491594721039937,0
850,998,277,136,20,759,307,249,102,60,0.442969415674132,0
106,541,143,565,975,345,943,383,200,724,0.563006094783273,0
30,4,756,707,113,84,757,177,426,147,0.540494093907292,0
464,844,921,460,628,509,247,294,342,91,0.535059296802242,0
860,888,79,472,496,95,771,385,149,290,0.587135938696508,0
868,431,199,780,883,287,395,585,421,524,0.529766459710511,0
22,461,150,264,518,11,809,191,32,293,0.487705585635916,0
903,964,627,352,389,875,847,423,892,235,0.491678310715875,0
226,300,308,127,401,195,34,756,644,394,0.462652693380278,0
816,366,294,625,824,730,22,674,126,871,0.494410527388413,0
266,399,372,983,167,529,625,461,248,918,0.525641026957625,0
682,8,555,500,426,699,120,566,370,108,0.527647671698974,0
944,391,646,31,576,768,479,809,812,254,0.444178261554176,0
53,400,614,324,100,217,15,735,7,119,0.464286278359755,0
745,439,428,825,175,159,158,867,942,884,0.5110764533522,0
776,74,169,873,695,919,240,866,765,597,0.535899172222837,0
371,462,384,331,304,839,226,425,94,477,0.533782721669609,0
622,838,648,238,804,14,275,27,177,45,0.546861419082545,0
101,807,149,11,30,329,503,86,465,69,0.448092441867043,0
355,651,167,727,603,533,463,946,620,286,0.524961269753925,0
415,6,180,933,79,840,838,493,139,458,0.518758522284289,0
166,316,798,10,638,972,677,92,131,44,0.489635285855265,0
563,702,471,546,558,315,945,886,844,896,0.449863323824293,0
667,385,574,159,340,681,546,437,51,179,0.532272214019126,0
397,358,866,666,500,113,72,780,553,92,0.547238563067913,0
792,159,144,559,8,254,602,459,953,430,0.512892808463067,0
21,892,581,731,284,332,800,473,694,237,0.527441080372676,0
854,970,355,676,742,748,404,841,658,329,0.48007465738333,0
650,920,379,829,777,126,839,112,522,715,0.483429760108062,0
339,527,797,188,475,121,1,722,633,867,0.576121871856427,0
28,107,978,220,515,201,573,945,474,388,0.47190918703561,0
915,29,500,358,665,176,748,87,945,165,0.467616818412163,0
431,79,475,624,979,981,410,580,961,490,0.50374375495843,0
253,437,925,523,818,371,390,96,596,933,0.492369096316509,0
306,176,370,535,74,704,858,803,60,542,0.472579378553561,0
870,675,289,141,495,56,113,650,525,453,0.554776558520107,0
704,271,991,400,772,343,773,399,938,965,0.509138170316518,0
143,516,615,433,775,191,1000,499,125,413,0.505277684957848,0
592,389,854,589,823,251,901,404,283,990,0.542609593299267,0
