15373,0,1,0,1,0.5,0.5
15375,0,0,0,1,0.5,0.5
15376,0,1,0,1,0.5,0.5
15377,0,0,0,0.5,0.5,0.5
15378,0,0,1,1,0.5,0.5
15379,0,1,0,1,0.5,0.5
15380,1,0,0,0.5,0.5,0.5
15383,1,1,1,1,0.5,0.5
15384,1,0,0,1,0.5,0.5
15385,0,0,1,1,1,1
15387,1,0,0,0.5,0.5,1
15389,0,0,0,0,0,1
15390,0,0,0,0.5,1,0.5
15393,1,1,0,0.5,0.5,0.5
15394,0,0,0,0.5,0.5,0.5
15398,0,0,0,0,0,1
15399,1,1,0,0,0,0.5
15400,0,1,0,0.5,0,0.5
15401,0,0,0,0,0,0
15405,1,0,1,0,0.5,0
15406,1,0,0,0.5,0.5,0
15407,0,1,0,1,1,0.5
15408,0,0,0,0,0,0.5
15411,1,0,0,0.5,0.5,0.5
15412,1,0,0,0,0.5,0.5
15413,1,0,1,0.5,0.5,1
15421,1,0,1,0.5,0.5,0.5
15425,0,1,1,0.5,0.5,0.5
15426,0,0,0,0.5,0,0.5
15427,1,0,0,1,0.5,0.5
15428,1,0,0,0.5,0.5,0.5
15429,1,1,0,0.5,0.5,0.5
15432,0,0,1,0.5,0.5,0.5
15433,1,1,0,0,0,0
15438,0,0,1,0,0,0
15442,0,0,0,0.5,0.5,0.5
15451,1,0,1,1,0.5,0.5
15453,1,1,1,0.5,1,0.5
15462,0,0,0,0,0,0
15467,1,0,0,0,0.5,1
15469,1,0,1,0.5,0.5,0
15470,1,0,1,0.5,0.5,0.5
15471,0,1,1,0.5,0.5,0.5
15472,0,0,1,1,0.5,0.5
15474,1,1,0,0.5,0.5,0.5
15475,1,0,1,0.5,0.5,0.5
15476,0,1,0,0.5,0.5,0.5
15477,0,0,0,0,0.5,0.5
15478,1,1,0,1,0.5,1
15481,1,1,0,0.5,0.5,0.5
15482,1,0,0,0.5,0.5,0.5
15483,0,0,0,1,0.5,0.5
15484,1,0,1,0.5,0.5,0.5
15488,1,1,0,0.5,0.5,0.5
15489,1,0,0,0.5,0.5,0.5
