ShiftBand	Entropy	ILDPD
0.344201058447765	0.307972737373732	0.221013187200506
0.310922745058153	0.310931271445885	0.208224877445659
0.316972991485284	0.296520963241879	0.214724081788321
0.313893602450269	0.34951304582159	0.268615510453311
0.272843612210672	0.325937812512331	0.167154967488079
0.214189388594127	0.250847288187861	0.123450280541925
0.317662712406175	0.389749112671596	0.261872970145008
0.30896017555053	0.290825788567226	0.280658087023008
0.366095036363754	0.390315909314479	0.1773242656531
0.406417425341799	0.470320141057649	0.239981998704728
0.320047424360947	0.338112248387266	0.279846966058499
0.338337511456037	0.432499687851016	0.164583186275022
0.211997657687325	0.184875793697752	0.0674517145492668
0.321568885806211	0.332305926047292	0.257649722344249
0.367997684652219	0.282795815118099	0.258065080954769
0.359082476036071	0.364640981750302	0.271221740049222
0.270768933422097	0.261547006038178	0.24332537727667
0.245981899313501	0.230922467671944	0.166669179247248
0.251127914211192	0.297125581221085	0.171191818113075
0.493810051520572	0.370388295505937	0.432096803143058
0.267605955270846	0.30750423007779	0.248826234002407
0.282354418507212	0.283899246790283	0.204537432041111
0.334113390129837	0.329142892822863	0.230365958036167
0.355678296195677	0.318107342100403	0.303432785505022
0.301771467858599	0.29292498326433	0.252528798815139
0.237214641302807	0.177221321912896	0.151197077924756
0.187468108653962	0.205977530855913	0.125078700083671
0.281219328894934	0.282633922755149	0.158083346199728
0.236747078160057	0.194101863378741	0.162404497930117
0.293538207788151	0.22191779606909	0.187889914638921
0.288956443915013	0.230554396737634	0.163900659356333
0.300432326689706	0.24021158126153	0.270515560262406
0.188453730517078	0.233660946921628	0.0601888250918542
0.222867190591372	0.200336011291416	0.129809202885825
0.370647176755639	0.436361927450374	0.288057659206261
0.32778780639781	0.322281613789874	0.2565325443082
0.299998892782494	0.416667127137992	0.216667361317353
0.161614235267089	0.103812817126202	0.141415805841466
0.382130326342844	0.322272514452619	0.229224973988892
0.342854308293407	0.342859130203832	0.361905548500767
0.121847833928249	0.19633756802963	0.037877185135261
0.355135810489224	0.324361314324672	0.274346756584997
0.321427732676218	0.374999290387175	0.211309696832114
0.404370585514227	0.273243030662313	0.245896615117261
0.244233064515619	0.201739952649689	0.188745870960445
0.277933281596708	0.25820842712329	0.195921919555427
0.269268341215692	0.240060007777	0.218971044831425
0.460763218621403	0.299020094663297	0.188727412770322
0.320040209206449	0.328271961052403	0.284773313800402
0.27467578178356	0.330223296370559	0.210277027779159
0.217886194714828	0.271104528149035	0.102276587894778
0.220235982880152	0.184524840520691	0.083332309257099
0.26506710295525	0.226907769164684	0.271048121866887
0.354601716726496	0.366713343183649	0.280470969920896
0.342383281313923	0.54909430943959	0.170556641336592
0.322072907745433	0.290547355874548	0.254500894584614
0.276041666666667	0.401041666666667	0.0781249999999999
0.275793416399619	0.315477999879071	0.0833334791726146
0.441666310811594	0.369429188250952	0.172222159319628
0.297099617246213	0.21014620429984	0.0289863620447871
0.32369317986179	0.295920537603045	0.258502442227642
0.22093532555869	0.299586961150095	0.169027791470707
0.371238554969855	0.368819514547083	0.285323726411069
0.266233655838752	0.412698689918599	0.147889122348209
0.219336452709019	0.174623071240681	0.181816547673646
0.283422298627856	0.372879590541121	0.0866355138517446
0.26718146562209	0.479861170724333	0.100510227203115
0.311155700491522	0.308943876735919	0.254596217474193
0.315736895631233	0.304433421823097	0.254897235613478
0.25278965704909	0.371130518162838	0.161092511061892
0.217631885639151	0.25331182250305	0.175227724572159
0.177314792906224	0.243876567801997	0.0154423133049892
0.353176609610315	0.293646214051522	0.126984581658612
0.302489293551673	0.341611605728697	0.239270928241716
0.321773758499133	0.280372534997158	0.191220300943732
0.187732635698346	0.22841507471888	0.130522323640309
0.368382529546581	0.429907581353057	0.292174807129872
0.282345222011628	0.316967202302993	0.236687140005108
0.427779500776525	0.466662892682678	0.300000099474205
0.309468741887847	0.257390961531625	0.260106944139612
0.270728826303995	0.248719695594006	0.203889954713033
0.311347546319521	0.363146467944066	0.174487548458405
0.311117853790516	0.340740622851848	0.22592352957994
0.337057875303923	0.382025033575835	0.209908715301573
0.356932130217131	0.423844906532621	0.278935299465269
0.177083333333333	0.28125	0.197916666666667
0.333341756887388	0.338819353902337	0.285061759688937
0.359060529778211	0.318093605825016	0.320000078386491
0.331775902123853	0.31618356190939	0.255442905326812
0.352830913874102	0.390070115589562	0.295215959383222
0.309233065051428	0.28972715514017	0.303915991061597
0.303658473365581	0.328774177562136	0.246573431633253
0.273919724155681	0.262360991291961	0.178760250358291
0.290061352688538	0.509689445326193	0.200248533025841
0.0660733103089805	0.027026536192638	0.0270179949458738
0.374271108279697	0.289474608725144	0.157895649520172
0.310791825229379	0.331556682276741	0.207593436664469
0.343591954697679	0.385146736812531	0.222792777529742
0.440476714886271	0.321428742099787	0.226190646826082
0.312733290006092	0.194756275405891	0.213481486516794
0.38000451994272	0.446667775648166	0.222224079149789
0.246377652375283	0.347828099601149	0.120772558098382
0.193503277167019	0.193168443028683	0.121382427119729
0.191983866397521	0.24165954956674	0.126532854800338
0.317440127654154	0.25089389924503	0.255593206763726
0.248212150997553	0.262518458503395	0.168098855997107
0.311621657939573	0.369764289800783	0.192248897038822
0.343355482453584	0.320088682060244	0.258902656196146
0.279826336470446	0.243265952190123	0.243250843343657
0.376972364012857	0.426186200618645	0.210773427181249
0.169049174807452	0.236903812167758	0.0607139705105644
0.247835310466194	0.334413660679474	0.0660218975433678
0.355565599579945	0.381877936768799	0.336846582322801
0.602593722364554	0.615377212789051	0.320493103239264
0.306790150639625	0.293069330178074	0.265961842953974
0.102906262805448	0.241599191703179	0.0369123411845131
0.312843187573051	0.396172320728224	0.162575533226147
0.270888435018727	0.269593122776512	0.229973786556136
0.364888621310184	0.415288969284435	0.34773439474786
0.458333333333333	0.25	0.239583333333333
0.341178525466026	0.319606475406245	0.252946238844305
0.41954223757403	0.275749125713223	0.278160283268912
0.394560144016065	0.46256901043453	0.027203682950943
0.215230729393989	0.187658542186156	0.188483195916362
0.36266393374894	0.253316348629264	0.321342233049601
0.450520833333333	0.296875	0.229166666666667
0.341514420655994	0.32616828215683	0.182004663814783
0.272222953011249	0.516667104439644	0.155555517509866
0.176030111371161	0.310860954242919	0.102996167125872
0.457724162832571	0.333333203420489	0.296023663231024
0.363642279106233	0.306144338928848	0.289260302756909
0.355670305458148	0.366329056760025	0.271804859393988
0.365081193905355	0.387074256407399	0.323528760146748
0.362745191391077	0.452053482589344	0.118188083417371
0.226831567756454	0.203976378038687	0.204010543366672
0.169270833333333	0.1171875	0.1484375
0.321296048333505	0.420369728651817	0.211090558327967
0.37547895303585	0.371647018062599	0.333345461299043
0.324628336683796	0.288509774714197	0.288948353418086
0.342032819644411	0.357005938429708	0.218418791838909
0.313333502775703	0.399978706184288	0.0533336877937545
0.307364460381835	0.491621341535898	0.1771381894957
0.340940557622653	0.384714752786504	0.170237656167248
0.279073331032478	0.162792518186482	0.0775198871040991
0.300578297562365	0.31415429349501	0.220711959678971
0.260055766247303	0.363508223940546	0.16379337115744
0.404289456356566	0.438943207695381	0.320125716103948
0.310478823315129	0.301421161420787	0.267514175776839
0.410936666071231	0.278654170900334	0.313042165112686
0.313254619673778	0.341364525824197	0.186747486136881
0.213541666666666	0.526041666666667	0.109375
0.2357737512192	0.353658221026702	0.195124442030517
0.310406744625672	0.26039772099029	0.16042274093179
0.307871152943311	0.312500033661932	0.231481107027259
0.240891961915694	0.243695016953345	0.1386420100542
0.273148360601524	0.229167168047063	0.157406979963773
0.324557567506612	0.21046931519651	0.131598046169394
0.21662981252603	0.244806099456878	0.112758078392097
0.256940539841489	0.254732689525275	0.219070319945765
0.395833202411601	0.316656482331653	0.241674231697514
0.218993987403277	0.207364687611822	0.112427483299215
0.0900430720856921	0.0998179872257914	0.0603965441280827
0.395520435675906	0.542304459352702	0.124385903747834
0.440476232807252	0.279761648915402	0.321428463361347
0.260854938944072	0.309702058336287	0.155812695634004
0.340579467966315	0.420291422884327	0.369558215490575
0.233331957653325	0.322221529032326	0.18888899100742
0.388562196775589	0.322675522527942	0.249031662804932
0.22690486667286	0.112439556557	0.0923484031154535
0.26613120401934	0.247315209133674	0.112905792752992
0.253445944817372	0.238207807411748	0.172766350461242
0.209349851721052	0.280192819708362	0.128824096664606
0.32985815178487	0.281853377422643	0.288144529200845
0.251852161123706	0.27222078086117	0.111103154440139
0.275438469798391	0.353506983988521	0.267548290919363
0.398049455540667	0.329788709424389	0.296989688285444
0.122307588382041	0.2410246366241	0.0290718583313276
0.297600372678371	0.452382355306055	0.162698529562468
0.379188867627543	0.382590930822186	0.240902614043579
0.270115958927589	0.293099474179304	0.264366286587108
0.306712143379712	0.278718043126745	0.278051130346124
0.39016891207548	0.304918627718107	0.311834746797861
0.218685570117936	0.279193173947855	0.155010041953499
0.257398293285871	0.275981990131241	0.191557489409276
0.372200305453108	0.322221989700872	0.200001090272003
0.269552476350104	0.27366195741825	0.193412905251091
0.427611469193315	0.181818074306855	0.218852803429431
0.355556185732628	0.449999017098362	0.220296083130146
0.269745271524459	0.175458428742527	0.168879970267241
0.30921543299775	0.383711921917078	0.213278263642597
0.294117551254581	0.215678586806113	0.176470424894565
0.270542403053296	0.325486463137842	0.228529382569547
0.298712830229784	0.312143472705986	0.2051867985125
0.382355762438081	0.363751735330198	0.303384743358454
0.478173364068143	0.394858757314086	0.374999997524649
0.298512788816688	0.27605385047422	0.236330321112865
0.246216859336536	0.337123016108367	0.0833233265312537
0.295546083189721	0.213330914047244	0.106666734640825
0.290387194441206	0.432991756717934	0.159801906472901
0.244318083950031	0.248110865563621	0.189393869644085
0.314698812512013	0.413043822678998	0.209374571756288
0.110377662297849	0.0849904490678444	0.0905113073230626
0.333329940100684	0.340723256353665	0.311821260829255
0.439862304112623	0.563572796742368	0.209628608958887
0.363388683024681	0.387707262199256	0.23770388297836
0.260214178134452	0.304104984042958	0.140333208751145
0.273214520256645	0.26099963919087	0.246577301976772
0.336041296847325	0.336638132622188	0.280371983811793
0.326388888888889	0.333333333333333	0.138888888888889
0.206896560772553	0.367813217613313	0.241378217335521
0.196335353548428	0.182648045610959	0.0776258847679452
0.267254955645686	0.307524330379454	0.227015341513425
0.37036957794562	0.370370328505592	0.14814775988501
0.335415557368636	0.245839382386015	0.133330928612286
0.360083562719263	0.355969647164459	0.277783536739047
0.177316137283255	0.147241989438821	0.131576300697292
0.365386063055287	0.378221590435376	0.282050045706655
0.364365378116439	0.329787753771933	0.246898152220287
0.6	0.7	0.366668569460124
0.17101270155886	0.241308147619189	0.116662535904519
0.318985672026876	0.412184052462358	0.193541106004013
0.302285373060472	0.292581505721054	0.22432108356833
0.289308372378366	0.424526989711107	0.185535706590867
0.351633497654558	0.327418223615068	0.29406845159224
0.435742607254932	0.357431278462063	0.265061155127198
0.2734375	0.333333333333333	0.260416666666667
0.466667025251104	0.422218322532771	0.477780463865444
0.319044581910778	0.29999981907248	0.171437159069126
0.313684447492928	0.420760842304335	0.237926701661422
0.352439689780336	0.35964912437927	0.297455182869543
0.103825486575871	0.054647650013442	0.0765058176007538
0.324183952646753	0.356210915582647	0.240524849599751
0.305814152364145	0.321389369294907	0.193654426566183
0.32571558473186	0.292233299201176	0.197871014475728
0.210319941268157	0.420634068239217	0.125000653866256
0.0997754109704799	0.133720947806112	0.0319862283520469
0.259804732279922	0.313715834310579	0.215685956846056
0.274662875465569	0.269342143822552	0.217408881464159
0.174991157463279	0.167505335501608	0.109999407530309
0.457750071647327	0.497512607784273	0.196522588493661
0.421567952397384	0.411766817730113	0.0980396435390056
0.271431600610947	0.271424529434166	0.295240353019952
0.350445469230583	0.375136248295951	0.300055378030285
0.374545725794042	0.50789228294656	0.288482250385182
0.261865533597417	0.29649140002857	0.178836742766553
0.346149042142946	0.294897466951046	0.179507132685382
0.302328484269342	0.279064313709876	0.317835106285789
0.356028150816304	0.302611871719253	0.319437624120985
0.33835461584474	0.332490097373915	0.299000272320041
0.313636582273425	0.327272683402041	0.296969295258517
0.310977010526872	0.209350033348308	0.16869984591989
0.384292936509159	0.390493423457914	0.302344787635587
0.385270696424321	0.292207884278793	0.270579729587665
0.241847575665263	0.281703206599497	0.159420186126449
0.464864826614017	0.228073437770249	0.0350882998686254
0.282776477606564	0.230194093875603	0.22301800774214
0.260375614253908	0.378793791952277	0.208005558568823
0.339525149881804	0.314821637083117	0.302471500747823
0.201575392318698	0.231096181237571	0.167496807805792
0.375887279140392	0.414892748830599	0.258865937308455
0.107279269255318	0.0843013098651645	0.0957855970650582
0.395029298849132	0.308638132129957	0.333336135598241
0.44551006304695	0.314105306568942	0.339744283969624
0.310231753163809	0.384496354693724	0.103959136173274
0.333333797829453	0.296296296296296	0.157353032228926
0.371791555052035	0.286329109532193	0.299146038623086
0.231713043094973	0.223089926914469	0.190958394040016
0.228762915728911	0.3002916509981	0.174016473927947
0.360122092876908	0.294641350695651	0.157737831331511
0.458333333333333	0.380208333333333	0.203125
0.255489919733621	0.272591058757051	0.139931148738156
0.291966901106495	0.448825445362553	0.240271270309781
0.308475020022141	0.486306729910769	0.167132551902277
0.259808682246031	0.210782662996894	0.194447192925214
0.379990824624456	0.451835267861749	0.282968792570984
0.161623120036519	0.212122081099929	0.0303032004692899
0.485915928067871	0.29222294661069	0.338026404584251
0.149595131168021	0.178391946351019	0.158981019276748
0.253192965441479	0.292105008204459	0.158546365665736
0.161256655804409	0.161262928770827	0.120126589554764
0.425208543454318	0.290252461408222	0.237178359225887
0.281546469253001	0.300381300889651	0.244734135351004
0.297436714528098	0.428711243585287	0.180431286064794
0.373137971813144	0.320900436398084	0.258705814358849
0.423093631626174	0.389740489065981	0.305136550235536
0.140646530970354	0.166062231999461	0.0793213563845321
0.267259004096367	0.241596013023597	0.233489735485595
0.504264088705089	0.290601502787596	0.31197308692876
0.333333333333333	0	0.0833333333333333
0.357931438149091	0.278719825387052	0.232257839829504
0.492753126796121	0.297103257825702	0.195654436239398
0.188688215431706	0.172411392119537	0.159001289597366
0.419474770527488	0.328647722237046	0.178841439630107
0.301007521961362	0.410451798589969	0.226369411346088
0.354997983538871	0.335344892636351	0.366660446552852
0.283446865382497	0.280052900292792	0.230163790400783
0.356060435666291	0.575756581265612	0.0782839948643829
0.345027857955789	0.219299253498906	0.353749669325131
0.26753954586671	0.624270472138202	0.163742840466648
0.363343827900754	0.341633820724955	0.305875837839448
0.362079163451066	0.316090288457084	0.109195745169671
0.272928642778986	0.183341978650559	0.147911458946714
0.448845653152969	0.374589037439212	0.247525643391461
0.279141189608626	0.344039743533564	0.201973015239207
0.370820122315593	0.189792883857795	0.278309768168365
0.425929578902972	0.166666607132225	0.166665188782428
0.39569200636229	0.341940715006251	0.329033577283855
0.315220691427639	0.289854402351621	0.15580175225593
0.47023801344189	0.464285532392217	0.529761773185694
0.329172708340523	0.354158845981704	0.162503606607048
0.314350521423498	0.394441944382804	0.157870476581025
0.384315547761846	0.265593790889649	0.245048672348818
0.322761413827182	0.429097119294769	0.120024829170832
0.289731938591779	0.275375210559032	0.237969975671518
0.352932570944603	0.366012987348135	0.153594176759799
0.310352695280106	0.321849138208707	0.244834491668112
0.31300888831472	0.349593102837744	0.0975592568379223
0.333329038024291	0.295597881621703	0.200876835394862
0.257579460441654	0.323240905617061	0.18686840819485
0.240242313230263	0.317072880816798	0.144717260661136
0.286822777017727	0.246768128311092	0.249347119280845
0.315842472874653	0.291339051919775	0.243663555094572
0.32909567261195	0.395156282887591	0.28242768983568
0.220625525686069	0.263789114253627	0.194250030834035
0.308643086085432	0.60494135076789	0.160494551874159
0.375	0.708333333333333	0
0.339137448623058	0.298534277773908	0.301623138966819
0.43911076681202	0.374975234161406	0.17947820177969
0.230161206671005	0.312795386133553	0.121386101138828
0.254749395860011	0.26337741339008	0.180483527497951
0.47712857732724	0.320265469488552	0.225489973708866
0.321145049097586	0.402438652045596	0.142276537308192
0.38734754589782	0.279321107553479	0.15278582107516
0.297983118022168	0.250001414996933	0.241161142690294
0.289985110934748	0.288770341301188	0.192305876534381
0.457070817557138	0.464633903267207	0.194443899166853
0.394598125285176	0.335287709725912	0.272722566767345
0.341273942771737	0.253969905008307	0.158729045680759
0.31482075431901	0.444445000449754	0.212963051906252
0.342897193007573	0.390714880999388	0.140714205703369
0.353890682160997	0.299099210730443	0.15295677545286
0.386770149220173	0.319988633558433	0.341056903135447
0.219492447868729	0.298454227657017	0.161768000181729
0.488889862136588	0.399999045857001	0.158333441243091
0.222310537086294	0.250684491285501	0.12683312021333
0.352847220651347	0.348305059292058	0.28942113383134
0.348958333333333	0.223958333333333	0.0833333333333333
0.377495182490401	0.339036118910222	0.28632834712127
0.289012534666047	0.277229670411863	0.232882494015196
0.26924593142604	0.367526480956687	0.11966021416946
0.270609604681793	0.224909729391271	0.193547718877606
0.24418687841285	0.255813526485955	0.0969442088708161
0.431816900969929	0.530300865638135	0.159090921352826
0.103493838534092	0.165322789953724	0.0793026958637775
0.353560363567712	0.41180697629357	0.223290182858072
0.241765760187324	0.303032416512479	0.176549980132038
0.295850524942311	0.317705488984066	0.177084760114933
0.32608590130145	0.340588834118854	0.282611022836289
0.33119489393256	0.470331788602794	0.183616580984468
0.25	0.291666666666667	0.0833333333333333
0.285248999240918	0.606365193082006	0.0541975767722942
0.277194661593274	0.224601804539946	0.228659642583197
0.222002003152073	0.233620565845507	0.0873271325617619
0.31666572042845	0.166687895249743	0.233333333333333
0.252253791265543	0.279280524189995	0.229730275777328
0.338541666666667	0.208333333333333	0.177083333333333
0.297618562966271	0.369045750144506	0.25
0.355827480811033	0.22699455063794	0.191206303441193
0.362975058810515	0.290515639131782	0.28394867790573
0.309777051768579	0.27554270223505	0.194223435521342
0.281110833280908	0.290782400453671	0.194446039166084
0.322916666666667	0.447916666666667	0.15625
0.343282205261579	0.398012521057779	0.155882145083143
0.344799103490449	0.425288988266013	0.142239888577828
0.286458333333333	0.432291666666667	0.15625
0.235283743318242	0.254899641456407	0.0901882816413483
0.351854696973099	0.23662845017168	0.131678451876171
0.270339133600014	0.291327870897442	0.270350282917984
0.299422393769784	0.309747592735739	0.183684789085713
0.330143310388195	0.31407670713047	0.288465259523249
0.422219395529731	0.357223677547718	0.305558296636638
0.385416666666666	0.243055555555556	0.204861111111111
0.399480157774277	0.481481390475467	0.134923279700319
0.300471603005236	0.363376361218183	0.18169061062979
0.367362615524675	0.290321671427948	0.256265182041569
0.374321821619375	0.319671281737859	0.202185593882149
0.24094435361092	0.237217110472334	0.165741597463386
0.304437856275862	0.354526804121014	0.240845287010907
