ShiftBand7	ShiftBand14	ILDPD7	ILDPD14
0.441377870387185	0.417941503345716	0.500297068964803	0.523128017532445
0.501108102075667	0.5028154266198	0.359596138329255	0.360390773749418
0.408620212865275	0.420217121551672	0.419542744349504	0.409185945545384
0.351354479184067	0.250343321105028	0.313750241019862	0.300745845123049
0.547073821574633	0.50976004493183	0.376046204180553	0.369066250960856
0.357021424730052	0.357021424730052	0.368239445341103	0.368711982376954
0.504452150092775	0.50582917786448	0.323147509419363	0.31567903168022
0.478882481809193	0.476176531480147	0.391745513818307	0.400297102504174
0.371591707211254	0.403919080440095	0.427381859074229	0.489274415068105
0.421041378649004	0.44156052121939	0.385485826972977	0.441097874327032
0.435902221015006	0.437240505684476	0.320764165446406	0.332681844287248
0.538517519422723	0.514592773863034	0.398055795020171	0.395541594971572
0.435603424561188	0.421827369305363	0.444864579901766	0.43828542266617
0.389301265767776	0.365901564865114	0.401846722491184	0.418355040618515
0.504446007362227	0.550554515782877	0.450433466667182	0.466171240431464
0.395098935972245	0.400105972470542	0.424085411888538	0.462472593608977
0.57355128530236	0.562252698993414	0.4347168383463	0.465463877430527
0.531804214779484	0.516773903658715	0.396628582675718	0.385814407866835
0.400249034533533	0.399548725263655	0.216284453243845	0.223900665830228
0.547042573001427	0.55644862222641	0.393577753660131	0.398017379272034
0.516948960638025	0.497467539299373	0.466225077088113	0.451683980277839
0.514715046658188	0.524328393841135	0.38885879288969	0.397978380765746
0.536877816525156	0.510425676145185	0.298645864804847	0.324485917634107
0.474909677474589	0.48545985258909	0.454070683753645	0.454878700397779
0.392581149830888	0.379859970553732	0.270892090289603	0.256540283841422
0.572103701824782	0.565059600088787	0.299931516417104	0.327703662255429
0.53105052454546	0.527741182839108	0.445658749488974	0.42586748101842
0.387887919328489	0.387887919328489	0.217469765014241	0.217469765014241
0.461712580492975	0.449770011287907	0.44262740481123	0.476051948105084
0.499836995936081	0.493174057856794	0.282975094391781	0.29496291209511
0.482300507978913	0.468791956620833	0.345649177152317	0.329162712469159
0.517197729350113	0.45794856253458	0.354899865596314	0.368911445638634
0.481910306406785	0.475079506218806	0.353694720774937	0.360684784155678
0.478259089590964	0.50205958048132	0.426567604551291	0.41989869231315
0.487603934526493	0.490547609803781	0.36496771938459	0.384622942853206
0.497233272234279	0.493917755742335	0.34907458566357	0.355589241156479
0.51390722636215	0.521939926271536	0.349025473877743	0.37380004706831
0.493243688807046	0.537958509975324	0.395392056794652	0.380365258920418
0.498396277315381	0.486884241177078	0.475149255749967	0.472899668554392
0.576233557931139	0.530598693299567	0.492247506478069	0.489977622612438
0.413251551428035	0.435081061306623	0.295661161268956	0.304722828119447
0.450784729624188	0.439216646571348	0.261916702136036	0.273154666533323
0.369124221744009	0.361686232780534	0.361578784248582	0.365607214472425
0.42484757044743	0.419206338325592	0.397517020319728	0.399881544492983
0.322318196198397	0.318136138671099	0.42145066517597	0.410414640478172
0.566908943546949	0.570091326762082	0.333475936394072	0.341924077959613
0.465079973565127	0.475620396479161	0.440279154282581	0.452699923292664
0.503113551922944	0.495919222723589	0.368522898090553	0.369627161050857
0.465304316371851	0.461896212757692	0.420708654910657	0.410210824979957
0.418327639456268	0.409671259725308	0.420974927243943	0.428782204249841
0.36605462485304	0.369010877263727	0.335022646462571	0.308382156810546
0.539049622079412	0.534456386598767	0.398560471026139	0.389520246142725
0.471349610317704	0.452722740408013	0.327202295801046	0.330579712242309
0.572629116354553	0.591822606103726	0.28083750139147	0.298729844466314
0.457154729440749	0.450277886080488	0.370565395454903	0.368194508153711
0.504276007069602	0.496918131011849	0.469294571194198	0.46960635736158
0.6624707354952	0.646861966508155	0.294272604892554	0.293167948389298
0.464167047606271	0.430721536258406	0.401926942409881	0.423186553764487
0.493385571621419	0.50039264813658	0.4672372896988	0.475507887677873
0.455054521074192	0.444427630602801	0.313408936175719	0.304696348436052
0.457836060860135	0.450564162898785	0.365114871358811	0.360551301657889
0.790588789226003	0.800107561407738	0.113251501903847	0.113251501903847
0.565997161629097	0.561618357394578	0.333875231949725	0.332381950511127
0.479600576505722	0.451802357213134	0.45606725627352	0.449440638057428
0.493364372873754	0.48172735289691	0.382852259284956	0.395267096983652
0.534372498240428	0.479698413951356	0.370729853201794	0.352823878857216
0.388922966806137	0.401302377222171	0.403723911586715	0.426529183794458
0.604814056660111	0.568478252057366	0.236935074920416	0.237668636536209
0.488472441364726	0.483989582862549	0.490209353059424	0.429624896665723
0.545135517027212	0.535279898840925	0.455696943731086	0.447994521856414
0.469284278838444	0.490274974842829	0.323248635847113	0.332267845994007
0.608542177916556	0.60802330034732	0.266160739829749	0.275480125225091
0.531990078777384	0.50521661451658	0.425212093027271	0.406454482148691
0.511114961897371	0.5093588141942	0.332687338364509	0.336160454702082
0.421735052735974	0.427866605318845	0.423777405475438	0.449272935832438
0.461599521981815	0.460592762330922	0.467312247992781	0.465655559516077
0.500301003016344	0.508613503682144	0.234798397273094	0.25659641086614
0.447169635721077	0.439565861150444	0.403522174885212	0.416904872911994
0.528381398386502	0.532118169528653	0.157154354888405	0.157494906851645
0.504168892795458	0.504179844664628	0.360289116686331	0.349572366166627
0.510786897508818	0.476821936668908	0.355673674222934	0.343673643000405
0.458934060539619	0.451721422397287	0.384503708763871	0.394561808394149
0.290545039846873	0.353649479721958	0.334388877102856	0.246245096041793
0.401828833819265	0.425014539956923	0.376169683740546	0.401164448591587
0.499955366653796	0.496954090378531	0.300378475804508	0.308703634552379
0.541394682845655	0.565629913683389	0.393639901120718	0.40034640926403
0.461024388298896	0.475250473767965	0.415821276961467	0.409410978460573
0.525126594187879	0.504702978016218	0.40475992138877	0.437066389819695
0.454687090038104	0.452019778703636	0.185221623175313	0.177287161742912
0.469883309559783	0.494148629257092	0.380010849393772	0.376287258245686
0.559841987386799	0.648579050180174	0.308327188075794	0.358231208765569
0.501878636589092	0.504332919741511	0.338369887041733	0.332259562629031
0.336157571113201	0.281914428529903	0.441309000216803	0.300987404924725
0.348838205324291	0.310766048655497	0.232807819373661	0.250174511671409
0.442984152195221	0.399909293385452	0.272138192963145	0.261208384582362
0.405841141575439	0.411764705882353	0.441925381263616	0.449346405228758
0.510272510722271	0.512816014046886	0.235655887013496	0.224660997551295
0.545295228533476	0.575980242796102	0.329699995810291	0.341917762417312
0.485995325842297	0.470283047296572	0.351436463847639	0.367588626352714
0.474374451668558	0.471912689969026	0.393782643390198	0.396185001787871
0.534026029906327	0.572047941774914	0.247081056646504	0.24745095692634
0.496193069866273	0.485381102689576	0.421457578212908	0.405126719077164
0.456514780731899	0.404374421339027	0.331261696420496	0.343853421883414
0.666666666666667	0.666666666666667	0.333333333333333	0.333333333333333
0.565268021687273	0.567424626769281	0.336901314660122	0.332854588613361
0.615788256681969	0.635134720185639	0.337656818781132	0.330797143554925
0.470693053592542	0.450955607069539	0.18939552755786	0.180445350267092
0.428884019484468	0.432911518571955	0.271616068964412	0.277876606858763
0.587099652710319	0.586887128530211	0.393411933067708	0.390872299395381
0.417510110562806	0.428679973728722	0.544765044930827	0.553257997550448
0.370088301231252	0.397075641291993	0.352937926747805	0.357820575996285
0.578093195659911	0.575656071569097	0.465385394663846	0.461621592114701
0.423142843893591	0.404927177538161	0.349470596067121	0.359658534110048
0.387933974271245	0.427299043089258	0.174674674010153	0.141499770689782
0.499450365675451	0.497216828571675	0.424444516095383	0.445027612281295
0.608897707816927	0.614305237980099	0.321972357326769	0.299437063780672
0.505726224066046	0.550417133762156	0.246464861075794	0.271059305669146
0.555185534692777	0.5397070757377	0.360992993108727	0.363346434487842
0.435597967172465	0.435879079663311	0.337422164260837	0.389539499135925
0.5378098157071	0.581556911193855	0.3102863422803	0.328478881258291
0.482976786530436	0.470736643628088	0.434405901052509	0.457219487901429
0.431796069372107	0.459052550817179	0.460161615311858	0.477525348578755
0.473895239895468	0.470793597653651	0.427810477464678	0.435921628177005
0.420290406194037	0.42471264422347	0.336844286349002	0.326814359234042
0.470236536786613	0.454374197255819	0.388354614703675	0.398936520259154
0.47060174325218	0.478557008515697	0.396969257864207	0.400638222075304
0.561069334299789	0.553168318691184	0.459120233633337	0.388944966759449
0.530179347024375	0.551681987101808	0.290613617177732	0.295615472131343
0.516382639527241	0.510125766034657	0.385217813209116	0.370204561199976
0.534399705064758	0.545953550560961	0.360733073795521	0.349769490775693
0.385023257874405	0.401970768105199	0.352872367285364	0.313312852515888
0.430714066754221	0.431134231059604	0.223655100931151	0.236241622500958
0.547611319938516	0.561680550301425	0.370065370022173	0.403458800097384
0.528147511263367	0.520353391223466	0.39506642636784	0.401031359444312
0.691519783033199	0.719752123819814	0.218462299272649	0.21778549860655
0.388862927146555	0.401907464202529	0.186551501581687	0.196226553597682
0.485157745786476	0.487680372278355	0.395055738899964	0.407077208604102
0.390307709779626	0.345687345752159	0.380000947486187	0.318961389094062
0.483856174231327	0.50261229259481	0.419581503463506	0.412693167016906
0.507244849236138	0.505765012025998	0.474538314022835	0.472454414487856
0.465907429436913	0.437039844464348	0.329116478295483	0.367887683221965
0.458356570917759	0.430684774128024	0.380903731481171	0.382997389844859
0.411252774944859	0.387402066206216	0.517712464277923	0.573464909293675
0.429985184245224	0.406708192799842	0.337471095424404	0.325096689870839
0.513356445968005	0.510886221617462	0.367402669765093	0.380958957348021
0.484290821293162	0.47628645827811	0.3457136757941	0.336065493617859
0.495135308840843	0.496120749237798	0.43333767762363	0.420801171243359
0.551518149472392	0.539258063230893	0.458214184816022	0.405347291655434
0.528184931585454	0.551300890986767	0.324132924887859	0.326341038709294
0.506459640232471	0.501399128321814	0.396286552659208	0.39312683320843
0.570374443752805	0.542593108697181	0.325775331924528	0.307125146218256
0.480713534908904	0.493001855512004	0.458025304385995	0.44291657772514
0.443230973865937	0.468624787107819	0.368800720931782	0.346955062085718
0.533253062885763	0.51058329700771	0.301258658879276	0.317549972820191
0.47186291654371	0.460888863722862	0.455836131761606	0.464318095585544
0.506355970807155	0.489772605508316	0.307155737720953	0.32510330777511
0.48685863670192	0.474132045388468	0.310371747456084	0.315960197574265
0.525358322187218	0.563299070440094	0.427162750903588	0.412807058687539
0.508444028883924	0.525315514066936	0.436624030269974	0.436475917591627
0.443383444813773	0.456075110904721	0.358833304633822	0.418017789024112
0.426671788404672	0.441399361988961	0.421705025950238	0.441295201188518
0.424319749889497	0.437966935912799	0.335160515253195	0.374924988569449
0.476510036191276	0.474780126884791	0.489183607410774	0.521077403545968
0.625788860500967	0.604046590549163	0.252572677984233	0.248584551661553
0.39855470587285	0.396759969541808	0.380550415502438	0.359161021589055
0.443880368128126	0.517167949980749	0.253338091205825	0.245733357213877
0.440882102443321	0.432752435825592	0.452900488339991	0.382818249561463
0.4433727557631	0.430861514119298	0.420205457936334	0.40751460291181
0.396060672219157	0.417508546555077	0.348775171965807	0.342260983353391
0.510205378713149	0.501326717156537	0.412402007556397	0.435543466588593
0.350386532040071	0.421547924938298	0.209033058205445	0.209033058205445
0.494934360724853	0.487846099925802	0.445005379763349	0.438103616920112
0.535740080703947	0.528915165389159	0.350774745622311	0.37060797752053
0.427001526984937	0.456056253265608	0.267986159009337	0.274329503744572
0.696298981417257	0.674549126241516	0.298740479565101	0.261226896893795
0.450352082617101	0.441132041760133	0.367131257878108	0.364532900421791
0.482593044982224	0.48609736726335	0.384875867344615	0.401059111565147
0.597827780833991	0.589577575246925	0.202543348658678	0.198857839153856
0.338042867364585	0.363635682289079	0.364953362539347	0.364552265220469
0.743213349844367	0.743213349844367	0.296967241566849	0.296967241566849
0.535003461835074	0.60016320593531	0.155958017385051	0.1600842939192
0.518075079872716	0.472011196013126	0.188836060245538	0.188836060245538
0.44729543883723	0.476256103171725	0.116305188839761	0.136857887862673
0.497852290201	0.486598723379341	0.424096143201547	0.4369496097946
0.576586695900747	0.580773762366655	0.38095736949659	0.381551268966752
0.504064806404483	0.525052817622723	0.409018782732564	0.417486851424643
0.67914706557607	0.702979869247434	0.300287895658209	0.317922678655158
0.42174721294934	0.400654214507826	0.36513794217684	0.367616211341605
0.529780606887576	0.504357202422196	0.228125054187611	0.249569425707844
0.655949152051921	0.660778923523734	0.184758667376459	0.163876782098715
0.48355331568625	0.486571573432028	0.408565236203402	0.414638486453674
0.41534138567886	0.422791569247637	0.370299341344454	0.377379897606044
0.530864845676459	0.53232165784822	0.292166778211468	0.294862933943782
0.526777244264961	0.530165162797426	0.392892142565237	0.403012637783622
0.710208561889401	0.720227399794063	0.159829093248989	0.149233771273561
0.45578686598991	0.455429975953359	0.210605338091758	0.206542040285256
0.491667639448897	0.475200088743555	0.370054351290375	0.368504426401977
0.366322308655863	0.333631616549915	0.313382584266755	0.324575669341745
0.546379099966402	0.52507321275365	0.330754078792768	0.334360639526156
0.518004655433005	0.495954298643559	0.390872452238984	0.373730237387772
0.517817414189346	0.501567630853359	0.409172725888206	0.419518585668629
0.54878819033182	0.549493073230283	0.321413956886072	0.383153738229683
0.493203746631896	0.492204161655912	0.441808873344538	0.441449354600632
0.492786872927335	0.49965785836095	0.340533895678997	0.330940423916848
0.528267014622037	0.539652005904704	0.323491084274468	0.355426203407955
0.488631863382594	0.482735612650662	0.361264619272557	0.382803733438007
0.405671334316877	0.427568267140948	0.263042411930151	0.279655915731437
0.492078778158206	0.477578208444584	0.400090073209514	0.419175523928501
0.554057378857741	0.554057378857741	0.434444935286423	0.440359477124183
0.505919495675801	0.487392022947528	0.459668801790885	0.44518776264223
0.425073371671854	0.408303878997489	0.462248906946847	0.44728189165385
0.419013251096871	0.393487639424068	0.350207841059892	0.291773375581212
0.523335249281653	0.518501975308816	0.447112131610157	0.465475387994677
0.500968947484748	0.501450868719089	0.47265339061741	0.45974394327891
0.335607295457692	0.323934399262099	0.440019227097748	0.345218099152885
0.408493722886827	0.443626344103437	0.297546081305591	0.298729728503066
0.604074679179234	0.634196361247183	0.290483644843422	0.32121352635578
0.192564143138093	0.13764446365026	0.162927346382405	0.16670603183751
0.327405576193082	0.331104951459935	0.200033241505411	0.154025795642911
0.422352130058549	0.431393871680703	0.425726122624256	0.388426029804388
0.471820473050729	0.407755422888417	0.281239625323128	0.286556635606542
0.514586160057878	0.514586160057878	0.347518833800436	0.411807710202071
0.335163550226383	0.405806803358649	0.268237974819233	0.336758583396782
0.636995537136042	0.638913060840445	0.394551735449403	0.419648225724313
0.52993743482283	0.631296050384298	0.27742315945502	0.263907560347258
0.508835886640697	0.532710605102369	0.33558076617463	0.352049309700694
0.496620192461479	0.521339982362703	0.410373909557495	0.407864785860319
0.427282656729515	0.45094569524096	0.444954172052162	0.465044421353901
0.469744291731902	0.46099556592386	0.373890629371727	0.397863965311871
0.58629365595726	0.616115103360692	0.34377328980967	0.343303012906921
0.44779793539273	0.460516773139573	0.360149162045379	0.348373951275979
0.46392239495827	0.495092651261435	0.437720633436668	0.429043089831547
0.498006736249506	0.501157770864633	0.234457493744734	0.248442878448288
0.632427177529198	0.595522058645481	0.215460505753198	0.216439337438201
0.477810007340054	0.47176655713034	0.228615523179165	0.229226492753109
0.484105786734518	0.488366281263993	0.401897054841664	0.431857325330031
0.628410983869275	0.621420182055759	0.29362042456935	0.29362042456935
0.450863761584244	0.475180547393117	0.431986714558712	0.421305698798974
0.655039983976435	0.66349702839404	0.282590732957356	0.288175875491795
0.443066490373382	0.463720523903716	0.265701759140314	0.322787006588231
0.498604774820965	0.494051099401266	0.430403164731698	0.451910224285287
0.535471702296994	0.534036206225462	0.443622882369209	0.428468471666635
0.308346949891068	0.29057734204793	0.195057189542484	0.195057189542484
0.509597199090687	0.499398304940953	0.364024519260782	0.374494826192972
0.351647900169636	0.347942203415869	0.336152871422742	0.358367198178151
0.644718286783814	0.728366130078392	0.0863757858170661	0.0764418238793312
0.463698135306256	0.472644426783418	0.432563606993178	0.429146771501154
0.381318071623458	0.376270245289165	0.510938252597524	0.506884753026119
0.362803062174172	0.378700299798456	0.369541299803946	0.406761469406425
0.445945119699013	0.45073314184753	0.240755253340273	0.273199286959571
0.700399400299164	0.698996430756213	0.343291924685258	0.422545898889125
0.467788200231488	0.456158487554022	0.271807583506896	0.302973027465023
0.414530637046632	0.420995404748191	0.48334969422219	0.454846516196067
0.410465270082541	0.404298804516918	0.373291803670408	0.335913638117387
0.487890743627886	0.487458787520348	0.359413197204887	0.355127650504739
0.470634939024206	0.477702867601441	0.361266701629342	0.376405669539031
0.547927732896022	0.514433838312715	0.193019699804623	0.219737434083658
0.484481567307393	0.492006069427156	0.425372477697494	0.423668103449971
0.31997163695674	0.344621091126119	0.318283898195103	0.387739528591721
0.492773621254604	0.474489457137621	0.288494929022688	0.294112432028525
0.495036234082622	0.521356964029559	0.452341885999793	0.483794205732366
0.442276325078822	0.446506404430162	0.388990102531009	0.397352397758887
0.472925711139187	0.446549409515542	0.31313842984073	0.291244817767537
0.571112905658019	0.750599629325754	0.176313735841097	0.217133831507609
0.621105434879733	0.584828869899888	0.274543433781942	0.298175535604628
0.529533597334674	0.505582104570972	0.246190867660357	0.260731507293724
0.397951860196791	0.294664120873122	0.208447657197973	0.158408593665103
0.49985120661782	0.478760347540762	0.37760450843119	0.378192064048845
0.567816965271816	0.58069018177918	0.27957961785545	0.310674273176344
0.473659308686816	0.480998922457055	0.472879198509214	0.482753735736523
0.42813627299552	0.441895184344956	0.426085319321317	0.425933079909643
0.324317532978571	0.333898626970295	0.350667717048645	0.351002252332082
0.494016618361495	0.521724181486112	0.241826595090791	0.265560655738131
0.532911904897347	0.456151214316568	0.164391738409909	0.134385805848669
0.417145941832243	0.472037206881076	0.297697908945719	0.297693067990079
0.449689328882987	0.441508340396982	0.304884018237365	0.248010830194764
0.460692626781687	0.434861527682853	0.289384680775561	0.263372089865353
0.546317497334168	0.566456832843918	0.31338940997141	0.329806601811497
0.314889948171558	0.316467952493863	0.283138558648504	0.317650363651402
0.297405556413509	0.248703349793662	0.214202425612608	0.159695140200115
0.533079978200552	0.507276016718094	0.246648254915445	0.253836737701575
0.448928918569785	0.454937788066415	0.38103517567445	0.386539950753542
0.461653273574315	0.454854962188249	0.256408479392954	0.26688263094366
0.241408737421362	0.225064177488881	0.196290037749413	0.212137329485942
0.550930699095812	0.5594641692161	0.371560083253529	0.387561581013778
0.679540009208522	0.70365115101235	0.237158432470216	0.242041247791297
0.391417939627424	0.384792150667515	0.368229909253777	0.357655863536093
0.549261244397961	0.539816865125133	0.339005136104341	0.31710687154196
0.504203898282336	0.509540922048533	0.430193224530661	0.482221621835142
0.478915127371277	0.451520440259985	0.311138235416051	0.270213014286487
0.498987709568311	0.513856299027968	0.424101797642418	0.390287847226915
0.410454220848415	0.39310896148247	0.309270983737948	0.321421342820928
0.194598056062943	0.194598056062943	0.101554646500632	0.101554646500632
0.432054861523012	0.443437967296456	0.338052842647565	0.342345179501511
0.563568756912391	0.588871836321266	0.36653333678395	0.373374666275886
0.497323862939307	0.491109292853528	0.438972733979733	0.445009115014668
0.510789030283235	0.485453048079783	0.273055022207313	0.394547388781087
0.558518823829755	0.534613779660073	0.465103817689513	0.441389064883302
0.432108360395974	0.417464925764318	0.362692940574549	0.320585342742212
0.611673739669575	0.607704760643745	0.228147876457327	0.235693406598714
0.561223606209999	0.528016652953252	0.267127528554005	0.276108799428628
0.468379827069311	0.491837921667226	0.347164591394462	0.340777166008936
0.343238204863113	0.343238204863113	0.383846423126862	0.384013545791111
0.480535836794024	0.475884878780096	0.414104806303319	0.395409565975126
0.435636336748327	0.356127573109033	0.409416753321531	0.390914793392385
0.532117805607094	0.549049272504221	0.355168534820602	0.355743152614046
0.505766595130147	0.540398381942856	0.360504479992129	0.380365462981096
0.293748093924851	0.295153720227673	0.249112059418104	0.225525865960055
0.486284030332102	0.44693039359608	0.393389017327864	0.410034300398346
0.263935566203841	0.246815793643766	0.241371301773454	0.233088393006765
0.521466192839951	0.515962378749187	0.309049669240508	0.342279289450655
0.289035821015372	0.274380061059168	0.222598728946174	0.221822347359949
0.477553704498918	0.464887491213887	0.396674184313253	0.371422278955619
0.376332914566603	0.344743418292718	0.513072016677345	0.50062974801046
0.490318383429932	0.474480894625211	0.389216917900678	0.378486395495315
0.546719665490275	0.525725953765523	0.329497501220935	0.32567298014139
0.520256290986305	0.521453621939952	0.402159307379017	0.419939760354203
0.428368766409541	0.439738796782512	0.389036338781333	0.365774035787741
0.511090176565061	0.552268658907412	0.413253477883183	0.400953459566625
0.525659127248493	0.599068925210399	0.112247419183792	0.123293867323311
0.355279108572388	0.30741178693185	0.244101379769656	0.282078399657726
0.573283321989609	0.498139036524717	0.222843514179625	0.22325110442282
0.514233093844779	0.522576314418282	0.435986299940597	0.476972329395066
0.543375355959245	0.554542881309707	0.37244435443652	0.3824986024713
0.47750728365616	0.45074856515509	0.493158899702309	0.478856198049597
0.468551580051112	0.480343171447536	0.463455422000201	0.466682381320647
0.564568771465958	0.585010991492501	0.237027213969058	0.256444308495441
0.555921673927029	0.566146368071873	0.414731809437367	0.439888656021414
0.436778487689931	0.409489033360984	0.192708595314474	0.171285031409677
0.437950519203904	0.433577905714753	0.441661731110123	0.451641491130145
0.471753365593849	0.521378335829088	0.438742747092585	0.442187247447665
0.546196436954426	0.533675246078932	0.294807552414996	0.282286258634131
0.610240285982597	0.670913543930204	0.46391223326079	0.469745929189651
0.649873444916399	0.691056019323098	0.242421208359775	0.195292774628625
0.533212164877791	0.511290424510049	0.283469021730459	0.311050416297887
0.44646496090845	0.44646496090845	0.367003234745199	0.318518272578419
0.413610812239376	0.4217405700036	0.323532603260765	0.417435614506738
0.543325733183316	0.544882152991903	0.434235864326272	0.439636949966766
0.395148195281773	0.405149166182686	0.334814811687649	0.30456137097653
0.41503799267883	0.408042615321124	0.561641966348044	0.648893726108094
0.505416370221753	0.486682015067238	0.390289156733626	0.400329311884793
0.830158471704955	0.830158471704955	0.249207759769094	0.169841528295045
0.607462535647903	0.612670968600878	0.426360462233133	0.407336886047913
0.528736019730254	0.496496051042691	0.314639592409611	0.383699907943481
0.452398980333701	0.465967179869574	0.379564877758148	0.368631523167655
0.610049357920927	0.607398623461643	0.320128859384277	0.293207443863408
0.442492862486413	0.442709681010942	0.419784084528668	0.399711879222363
0.410088396479521	0.410088396479521	0.312658270428271	0.272549543341197
0.415048540086649	0.424112423647312	0.387910888778401	0.318779592604121
0.460017177674227	0.46844358811132	0.626220695555337	0.563435784052258
0.473730427415543	0.464886075758275	0.429207426539038	0.333855673974073
0.598206095025548	0.597432762290926	0.39727995121611	0.378132874771602
0.513322252203042	0.523975008105988	0.403584505128674	0.390969607879811
0.213219362973126	0.213219362973126	0.362686142033057	0.337947651255519
0.557470141348254	0.555673417445377	0.341813477666282	0.363926194625361
0.512752888804363	0.531946148127993	0.346857649999113	0.402931965384947
0.414047171438233	0.390598779188082	0.346415666198603	0.321444002691819
0.685079209668379	0.703690225035485	0.26729008183532	0.278116054861488
0.583227376657336	0.592676208218853	0.276299264495061	0.24926850646453
0.519513003200521	0.559539157695636	0.303704473248055	0.332213364879976
0.492887239180445	0.484557235010087	0.47956376583276	0.471275311052445
0.460188286288906	0.438285776716266	0.391314944260922	0.386257637863092
0.605644445738316	0.586546703124346	0.310237569130995	0.33460009483915
