14426,0,1,1,0,0,0
14427,0,1,1,1,0.5,0.5
14428,0,0,1,1,0.5,0.5
14429,0,1,0,0.5,0.5,0.5
14432,1,1,1,1,1,0.5
14433,1,1,0,0,0,0
14436,0,0,0,0.5,0.5,0.5
14437,1,1,1,0.5,0,1
14438,1,1,1,0,0,0
14442,1,1,1,1,0.5,1
14443,1,1,1,1,0,1
14448,1,1,1,0,0.5,0
14450,0,0,1,0,0,0
14459,1,0,1,0.5,0.5,0.5
14460,1,1,1,0.5,0,1
14463,0,1,0,0,0,0
14464,0,1,1,0.5,0.5,0.5
14465,1,0,1,1,0,0.5
14469,1,1,1,0,0,0
14471,0,0,1,0,0,0
14472,1,0,1,0,0.5,0.5
14475,1,1,1,1,1,0.5
14480,1,0,0,0,1,0
14481,0,1,1,0,0,0
14484,1,1,1,0.5,0.5,1
14488,1,0,0,0.5,0.5,1
14489,0,0,1,0,0,0
14490,0,0,1,0,0,0
14491,0,1,1,0,0,0
14494,0,1,0,1,0.5,0.5
14495,1,0,1,1,0,0.5
14499,1,0,0,0,0,0
14500,1,0,0,0,1,0.5
14509,0,1,1,0,0,0
14512,1,0,0,0,0,0
14514,1,1,0,0,1,0
14515,0,1,1,0.5,0,0
14520,1,1,0,0.5,0.5,1
14521,1,0,0,0.5,0,0.5
14526,1,0,1,0.5,0,1
14532,1,0,0,0,0,0
14533,1,0,0,0,0,0
14535,1,1,1,0,0,0
14539,0,0,1,0,0,0
14540,1,1,1,0,0,0
14546,0,1,1,0,0,0
14554,0,0,0,0,0.5,0
14555,1,1,1,0.5,0,0.5
14556,1,1,1,1,0.5,1
14562,0,0,1,0,0,0
14566,1,1,1,0.5,0,0
14567,0,0,0,0.5,0,0
14582,1,1,1,0,0,0.5
14587,1,0,1,0,0,0
14588,0,0,0,0,0,0
14589,0,1,0,1,0,1
14590,0,1,0,1,0.5,0.5
14591,0,0,0,1,1,1
14594,1,0,1,1,0,0.5
14596,1,0,1,0,0,0
14600,0,0,1,1,1,1
14607,0,1,0,0,0,0
14608,0,0,1,0,0.5,1
14618,1,0,1,0.5,1,1
14619,1,0,1,1,0,1
14621,0,1,0,0,0,0
14625,0,1,1,1,0,1
14627,0,1,0,1,0.5,0
14628,0,1,0,1,0.5,1
14629,1,0,1,0,0,0
14630,0,0,1,1,0.5,1
14633,1,0,1,1,1,1
14634,1,0,1,0.5,0,0.5
14636,0,0,0,0,0,0
14640,0,0,0,0,0,0
14641,1,0,1,0,0,0
14645,0,0,1,0,0,0
14657,1,0,1,0,0,0
14659,1,0,1,0,0,0
14663,0,1,0,0,0,0
14670,0,0,0,0,0,0
14675,0,1,0,0,0,0
14686,0,0,0,1,0.5,0.5
14687,0,1,0,1,0,1
14689,0,0,1,0,0,0
14691,0,0,1,1,0,0
14699,0,1,1,1,0.5,0.5
14700,0,0,0,0,0,0
14701,0,1,1,0,0,0
14704,0,0,0,0.5,1,1
14705,1,1,0,0,0,0
14708,0,1,1,0,0,0.5
14709,0,0,0,0,0,0
14710,0,1,0,1,0.5,1
14711,1,0,1,0.5,0,0
14712,1,0,1,1,0.5,1
14713,0,0,0,0,0,0
14715,0,1,0,1,0.5,1
14716,1,0,1,0.5,0,0
14717,1,0,1,0.5,0,0
14718,1,0,1,0.5,0,0
14719,0,1,1,0,0,0
14722,1,0,1,0,0,1
14726,0,1,1,0,0,1
14727,0,1,1,0,0,0
14728,1,0,1,1,0,0
14729,0,0,0,1,0,0
14734,0,0,1,0,0,0
14736,0,0,0,1,0.5,0.5
14737,0,0,0,0,0,0
14742,0,0,1,0,0,0
14743,1,0,1,1,0.5,0.5
14744,1,0,1,1,0.5,0
14746,0,0,0,1,0,0
14750,0,0,1,1,0.5,0
14751,0,1,0,1,0.5,0
14755,0,0,1,1,0.5,0.5
14762,1,0,1,0,0,0
14763,0,0,0,0.5,0.5,1
14764,0,0,1,1,0,0
14768,0,1,1,0.5,0.5,0.5
14769,0,0,1,0,0,0
14771,0,0,1,0,0,0
14773,1,0,1,0.5,0.5,0.5
14774,1,0,1,0.5,0.5,0.5
14776,1,0,1,1,1,1
14777,0,0,0,1,0.5,0.5
14778,0,0,1,0,0,0
14781,0,0,0,1,0,1
14782,0,0,1,0,0.5,0.5
14783,1,0,1,0.5,0.5,0.5
14790,1,0,1,1,0.5,0.5
14864,0,1,0,0,0.5,0.5
14867,0,0,1,0,0,0
14868,0,1,0,1,0.5,0
14870,0,1,1,1,0,1
14872,1,0,1,0,0.5,1
14874,1,0,1,1,1,0.5
14875,0,0,1,0,0,0
14877,0,1,0,1,0,1
14879,1,0,1,0.5,1,1
14880,0,0,1,0,0,0
14881,1,0,1,0,0,0
14882,0,1,1,0,0,0
14883,1,0,1,0,0,0.5
14884,0,0,0,0,0,0
14886,1,0,1,0,0,0
14887,0,0,0,1,1,1
14888,0,0,1,0,0.5,0
14889,0,1,1,0,1,0
14890,0,0,1,0.5,0.5,0.5
14891,0,1,1,0.5,0,0
14892,1,0,1,0,0,0
14893,0,0,1,0,0,0
14894,0,1,1,0,0,0
14895,0,0,1,0,0,0
14896,0,0,0,0,1,0.5
14897,0,0,1,0.5,0.5,0
14898,1,0,1,1,0,0.5
14899,0,0,1,0,0.5,0
14904,1,0,1,0,1,0.5
14905,1,0,1,1,1,1
14906,0,0,1,0,0,0
14907,0,1,1,0,0,0
14908,1,0,1,1,0,1
14909,0,1,0,0.5,1,1
14911,0,1,1,0,0,0
14914,0,0,1,0,0.5,0.5
14915,1,0,1,0,0,0
14916,0,0,1,0.5,0,1
14917,1,0,1,0,0,0
14918,0,1,0,0,0,0
14925,0,1,1,0,0,0
14928,0,0,1,0,1,1
14929,0,0,1,0,0,0
14936,0,0,1,0,0,0
14939,0,1,1,0,0,0
14943,0,0,1,0,0,0
14946,1,1,0,0,0,0
14948,0,0,1,0,0,0
14949,1,0,1,0,0,1
14950,0,1,1,1,0,0
14952,0,1,1,0.5,0.5,0.5
14953,0,1,0,0,0,0
14955,0,1,1,0,0,0
14957,0,0,1,0,0,0
14958,1,0,1,0.5,0.5,1
14959,1,1,1,0.5,0.5,0.5
14960,1,1,1,0.5,0,1
14963,1,1,1,0.5,0,0
14964,1,1,1,0.5,1,1
14965,1,1,1,0,0,0
14966,1,1,1,0,0,0
14967,1,1,1,0,0,0
14968,1,1,1,0.5,0,0
14969,1,1,1,0,0,0
14970,1,1,1,0,0,0
14971,1,1,1,0.5,0,0
14972,0,1,0,1,0.5,0.5
14973,0,0,1,0,0,0
14974,1,0,1,0,1,1
14977,0,1,0,0,0,0
14978,0,1,0,0,0,1
14979,0,0,0,1,0.5,1
14980,1,1,1,0,0,0
14981,1,1,1,1,0,0.5
14983,1,0,1,1,0.5,0
14984,1,1,1,1,1,1
14985,0,0,0,0,0,0.5
14986,0,1,0,0.5,0,0.5
14987,1,0,1,0,1,1
14988,1,1,1,1,0,0.5
14989,0,0,0,0.5,0.5,0.5
14991,1,1,1,1,0.5,1
14992,1,0,1,0.5,0.5,0.5
14993,1,1,1,0,0,0.5
14994,1,0,1,1,0.5,1
14995,1,1,1,0.5,0,1
14996,1,1,1,0.5,0,0.5
14997,1,1,1,1,0,1
14998,0,0,0,0.5,1,0.5
14999,1,0,1,1,1,1
15000,1,0,1,0,0,0
15001,1,1,1,0,0,0
15002,1,1,1,0.5,0.5,0
15003,1,0,1,0,0.5,0.5
15004,0,1,0,0,0,0
15005,0,1,1,0.5,0.5,0.5
15006,1,1,1,1,0.5,1
15007,1,1,1,0,0.5,0
15008,1,0,1,0.5,1,1
15009,1,1,1,0.5,1,1
15010,1,1,1,0.5,0.5,0.5
15012,1,1,1,1,0.5,1
15013,1,1,1,1,0.5,1
15014,1,1,1,0.5,0,1
15016,1,1,1,1,0.5,1
15018,0,1,0,1,0,1
15019,0,1,1,1,0,1
15020,1,1,1,0,0,1
15021,0,1,1,0,0,1
15022,1,0,0,1,1,0.5
15023,0,0,0,0.5,1,0.5
15025,1,1,1,0.5,0,0.5
15026,0,0,0,0,0,0.5
15027,1,0,0,1,0,1
15028,0,0,0,0.5,0,0
15029,1,1,1,0,0,0.5
15032,0,0,0,1,0,0.5
15033,0,0,0,0.5,1,1
15034,0,0,0,0,1,1
15035,1,1,1,1,1,1
15036,1,1,1,0.5,0,0
15037,0,0,0,0.5,0.5,0.5
15040,0,0,0,0.5,0.5,0.5
15041,1,0,0,1,1,1
15042,1,1,1,0,0,0
15046,0,0,0,0,0,0
15049,0,0,0,0.5,1,1
15050,0,0,0,0,0,0
15051,1,1,1,0,0,0
15053,1,0,1,0.5,0,1
15054,1,0,1,0,0,0
15058,0,0,0,0.5,0.5,0.5
15059,1,0,1,0.5,0,1
15060,1,1,1,1,0.5,0.5
15061,1,1,1,0,0,0
15062,0,1,0,1,0,1
15063,0,0,0,0.5,0.5,0.5
15064,0,0,1,0.5,0,1
15065,0,0,1,0,0.5,0.5
15066,0,0,1,0,0,0
15067,1,1,1,0,0,0
15068,1,1,0,0.5,0.5,0.5
15069,0,0,1,0.5,0,0
15070,1,1,0,0.5,0,1
15071,1,1,1,0,0,0
15072,0,0,1,1,1,1
15073,0,0,1,0,0,0
15074,1,1,0,0,0,0
15075,1,1,0,0.5,0,1
15094,1,1,0,0,0,0
15097,0,0,1,0,0,0
15098,0,0,1,0,0,0
15105,1,0,1,0,0,0
15107,1,1,0,0,0,0
15112,1,1,0,0,0,0
15115,1,1,0,1,1,0
15116,0,0,1,1,0,0
15117,1,1,0,0.5,0,0
15119,1,1,0,1,0.5,0
15120,1,1,0,1,0.5,0.5
15121,1,1,0,1,1,0
15136,1,1,0,0,0,0
15139,0,0,1,1,0.5,1
15143,0,0,0,0,0,0
15176,1,1,0,0,0,0
15177,1,1,0,0,0,1
15180,1,1,0,1,0,1
15181,0,0,1,1,0,0
15183,1,0,1,1,0.5,1
15185,1,1,0,0.5,1,0.5
15186,1,1,0,1,0,1
15187,1,1,0,0,0,0
15188,0,1,1,0,0,0
15189,0,0,0,0,0,0
15190,1,0,1,0.5,0,1
15191,0,0,0,0,0.5,0.5
15194,1,1,0,1,0.5,0.5
15197,0,1,1,1,0,1
15198,0,0,1,0,0,0
15201,0,0,0,1,0.5,1
15202,1,1,1,0,0,0
15203,0,0,1,0,0,0
15204,0,0,1,0.5,0,0
15205,1,1,0,0.5,0.5,0.5
15207,0,0,0,1,0,0.5
15208,0,0,1,0,0,0
15209,0,0,1,0,0,0
15210,0,0,1,0,0,1
15211,1,1,0,0,0,0.5
15212,0,1,0,0.5,1,0.5
15214,1,1,0,1,0.5,0.5
15215,1,1,0,1,0.5,0.5
15216,1,1,0,0.5,0,0
15217,1,1,0,0.5,0.5,0
15223,1,1,0,0,0,0
15224,1,1,0,1,0,1
15225,1,0,0,0,1,1
15226,0,1,0,0,1,1
15227,0,1,0,0.5,0,1
15229,0,1,0,1,0,0.5
15233,1,1,0,1,1,0
15234,1,1,0,1,0.5,0.5
15237,0,1,0,0,0,0
15238,1,1,0,0,0,0
15239,1,0,0,0,1,0
15240,0,1,0,0,1,0
15245,1,1,0,0,0.5,0
15246,1,1,0,1,0.5,1
15247,1,1,0,0,0,0
15248,1,1,1,1,0,0
15249,1,0,0,0,0,0
15252,1,0,0,0,0.5,0.5
15253,1,1,0,0,0,0
15254,0,0,0,0.5,0,0
15258,0,0,0,0,0.5,1
15260,0,0,0,0,0,0
15261,0,0,0,0,0,0
15262,0,0,0,0,0,0
15263,0,0,0,1,1,1
15264,0,0,0,0,0,0
15265,0,1,0,0,0,0
15266,0,0,0,0,1,0.5
15267,0,0,0,0,1,0.5
15268,0,0,0,0,0,0
15269,1,1,1,0,1,0.5
15270,0,0,0,0,1,0.5
15271,1,1,0,1,0.5,0.5
15272,0,0,0,0,1,0.5
15273,0,0,0,0,1,0.5
15274,1,1,0,0,0,0
15275,0,0,0,0,1,0.5
15278,1,0,1,0,0,0
15279,0,0,0,0,0,0
15281,1,1,0,0.5,0.5,1
15282,0,0,0,0,0,0
15283,0,0,0,1,1,1
15284,0,0,0,0,0,0
15285,0,0,0,1,0,1
15286,0,0,0,0.5,0.5,0
15287,0,0,0,0,0,0
15288,0,0,0,0,0,0
15289,0,0,0,0,0,0
15290,0,0,0,0,0,0
15291,1,1,1,0,0,0
15293,0,0,0,0,0,0
15295,0,0,0,1,1,0
15296,0,0,0,1,1,0.5
15300,0,0,0,0.5,1,0.5
15301,0,0,0,0,0,1
15302,0,0,0,0,0,0
15303,0,0,0,0,0,0
15304,0,0,0,0,0,0
15305,0,0,0,0,0,0
15306,1,0,1,0,0,0
15307,0,0,0,0,0,0
15308,0,0,0,1,1,1
15309,0,0,0,1,1,1
15310,1,1,0,0,0,0
15311,0,0,0,1,0,0.5
15312,0,0,0,0,0,0
15313,1,0,1,0.5,0,0
15318,0,0,0,0,0,0
15319,0,0,1,0,0,0
15320,0,0,1,0,0,0
15321,1,0,0,0,0,0
15323,0,0,0,0,0,0
15324,0,0,0,0,0,0
15325,0,0,0,0,0,0
15328,1,0,1,0,0.5,0
15329,0,0,1,0,0.5,0.5
15330,1,1,0,0.5,0,0.5
15332,0,0,0,0,0,0
15333,1,1,0,0.5,0,0
15335,0,0,0,0,0.5,0.5
15336,1,1,0,0.5,0.5,0.5
15337,1,1,0,0.5,0,0
15338,1,1,1,0,0,0
15342,1,1,0,1,0,0.5
15343,1,1,0,0,0,0
15344,0,0,0,0,0,1
15345,1,0,1,0.5,0.5,0.5
15346,1,0,1,0,0,0
15348,1,1,0,0.5,0.5,1
15349,1,1,0,0,1,1
15350,1,0,0,0,0.5,0
15351,1,1,0,0,0,0
15352,1,1,0,0,1,1
15353,1,0,1,0.5,0.5,0.5
15354,0,1,0,1,0.5,0.5
15355,0,1,0,0.5,0.5,0.5
15356,0,1,0,0,0.5,0.5
15357,1,1,0,0,0,0
15358,1,1,0,0.5,0.5,0.5
15359,1,1,0,0.5,0.5,0
15360,1,1,0,1,0.5,1
15361,0,0,0,0,0,0
15362,1,1,0,0.5,0.5,0.5
15363,1,1,0,0,0,0
15364,1,0,1,0,1,0
15365,1,0,0,0.5,0.5,0.5
15368,0,0,0,1,0,0
15370,1,0,0,0.5,0,0.5
15371,1,1,0,1,0,0.5
15372,1,0,0,0.5,0.5,0.5
15373,1,0,1,0.5,0.5,0.5
15375,1,0,1,0,0,0
15376,1,0,0,1,0.5,0.5
15377,0,1,0,1,0.5,1
15378,1,0,1,0.5,0.5,0.5
15379,0,1,0,0.5,0.5,0.5
15380,0,1,1,1,0.5,0.5
15383,1,1,0,1,0,1
15385,0,1,0,0,0,1
15386,0,0,1,1,0.5,0.5
15387,1,0,0,0,0,0
15388,1,0,0,0,0,0
15390,1,0,0,1,0.5,0.5
15391,1,0,0,1,0.5,0.5
15393,0,0,1,0.5,1,1
15398,1,0,0,0.5,0.5,0.5
15401,0,0,1,0.5,0.5,0.5
15402,1,0,0,1,0.5,1
15403,1,0,0,0,0,0
15404,1,1,1,0,1,1
15406,1,0,0,0.5,0,1
15408,0,1,0,0,0,0
15410,0,0,1,0,0,0
15411,0,1,0,0,0.5,0.5
15413,0,0,1,1,0,1
15414,0,0,1,0,0,0
15416,0,1,0,0,0,0
15419,1,1,0,1,0,0.5
15420,1,0,0,0.5,1,1
15421,1,0,1,0,0,0
15422,1,0,1,1,0.5,1
15423,1,0,1,0,0,0
15424,0,1,1,0,0,0
15425,1,0,1,1,0,0.5
15426,0,1,0,0.5,0.5,1
15428,0,1,0,0,0,0
15429,0,1,0,0.5,0,0.5
15431,0,1,0,0,0,0
15432,1,0,0,0,0,0
15433,0,1,1,0.5,0,0.5
15434,0,1,0,0.5,0.5,0
15435,1,0,0,0.5,0.5,0.5
15436,0,1,0,0.5,0.5,1
15437,0,1,0,0.5,0,0.5
15439,0,1,0,1,0.5,1
15440,1,0,0,1,0,0
15442,0,1,0,0,0,0
15447,1,0,0,0.5,0.5,0.5
15448,0,1,0,0.5,0.5,0.5
15449,1,0,0,1,0.5,0.5
15450,1,0,0,0.5,0.5,0.5
15451,0,1,0,0.5,0,0.5
15452,1,0,0,1,0.5,0.5
15453,1,1,0,1,0.5,0.5
15454,1,0,0,0.5,1,1
15455,1,0,0,0.5,0.5,0.5
15456,0,1,0,0.5,0.5,0.5
15457,1,0,0,0.5,0.5,0.5
15458,1,1,0,0.5,0.5,0.5
15459,0,1,0,0,0,0
15460,1,1,0,0.5,0.5,1
15461,0,1,0,1,0,0.5
15462,1,1,0,0.5,0.5,0.5
15463,0,0,1,0.5,0.5,0.5
15464,0,0,1,0,0,0
15465,0,1,0,1,0.5,0.5
15466,0,1,0,1,0.5,1
15467,0,0,1,1,0.5,1
15468,1,0,0,0.5,0.5,0.5
15469,1,0,0,0.5,0.5,0.5
15472,0,1,0,0,0,0
15474,0,1,0,0.5,0.5,1
15475,0,1,0,0,0,0
15476,1,1,1,0.5,0,0.5
15477,1,1,1,1,0,0
15482,0,1,0,0,0,0
15484,1,0,0,1,0.5,0.5
15495,0,0,1,0,1,0
15497,0,0,1,1,0,0
15499,0,1,0,1,1,0
15500,0,0,1,0.5,0,1
15501,0,1,0,0,0,0
15503,0,1,1,1,0.5,0
15504,1,1,0,0,1,1
15508,1,1,1,0.5,0,1
15535,0,1,0,0,0,0
15536,0,0,1,0,0,0
15543,1,0,0,0.5,1,1
15547,0,0,1,1,1,1
