1	7687	0.862163662051419	
2	1029562	0.833330256218526	0.848110504180789
3	2168899	0.828955323194218	
4	2230712	0.894117455083033	0.753651153636017
5	2236709	0.855895383281769	0.841927405831301
6	2271782	0.783623492633245	0.828227268246381
7	2291567	0.796017589829164	
8	2318327	0.853513394079336	0.811636390060107
9	2399681	0.823212037941541	
10	2423062	0.827937507118933	0.794773731625912
11	2445992	0.851437453141697	0.889386524339538
12	2465033	0.843885857831791	
13	2469058	0.846214246907785	0.803861680819608
14	2509909	0.868951690949145	0.815874892754361
15	2549627	0.834778132973721	
16	2559184	0.769832552117122	0.436627305529352
17	2560844	0.831973427225	
18	2615703	0.851486920327516	0.81789077458061
19	2707938	0.840222606216948	
20	2764146	0.855677657934594	0.816696777670313
21	2790162	0.815503521535099	0.835465501241454
22	2873889	0.817913465834667	0.881734337586223
23	2883653	0.824098015359331	
24	2906604	0.894782696147443	0.758816598195979
25	2914781	0.78836453726025	0.421671653004786
26	2917828	0.775627752453494	
27	2948640	0.839879605398478	
28	2949370	0.797448495145712	0.814554744554837
29	3002379	0.902964994136051	0.787126642725124
30	3116219	0.817662188600435	0.793810088438075
31	3239973	0.653278774078489	0.365440489378458
32	3304912	0.887212593096203	0.43608818429372
33	3423731	0.786238624379836	
34	3426736	0.821161930373927	0.780132618449242
35	3475627	0.806995952179739	
36	3478587	0.827630882505925	
37	3479805	0.956721935666793	0.729224136975521
38	3496153	0.888957514760176	0.842438431805984
39	3496867	0.789679309648685	
40	3603292	0.893726170364052	0.761458877858298
41	3631969	0.854561040238577	0.821603422127623
42	3680223	0.728414256154736	0.455561371366445
43	3768204	0.897814618131289	0.766259192964815
44	3860200	0.857904589851952	
45	3868845	0.937127475401575	0.726348467711127
46	3883834	0.866944570976136	0.728253412277236
47	3973347	0.938793619232982	0.734418328748793
48	3996495	0.889196482239717	0.786401154155372
49	4044188	0.805279494853789	
50	4058623	0.807593973907906	
51	4228395	0.878968583208274	0.754243730176149
52	4286071	0.829563419673499	0.396702393067953
53	4331750	0.860472255925825	0.753287302956916
54	4378506	0.955318924893603	0.73320842317343
55	4397563	0.824955137466258	
56	4438599	0.904341418343137	0.562690898676311
57	4447744	0.769577461689429	
58	4485208	0.944391346195208	0.754533353675156
59	4526305	0.883044830926843	0.68842404791756
60	4737341	0.883864663066829	0.865716693142894
61	4738898	0.851896140274145	0.759299464980913
62	4780586	0.776088841620159	
63	4787424	1	0.717937945774516
64	4806529	0.83601085231547	0.783893121004989
65	4811209	0.779322082362695	
66	4848122	0.708782930902879	0.418020444200836
67	4887880	0.83019805473914	0.759239520604409
68	4938859	1	0.789383047498561
69	4979489	0.865333383935137	0.909777048254998
70	5077328	0.901049155460503	0.809411962690731
71	5097178	0.849578803719748	0.801986039500483
72	5103378	0.930372829331163	0.819340722845644
73	5105750	0.827660834556684	
74	5142790	0.880438779242834	0.868745082738482
75	5166712	0.764169431218254	
76	5258833	0.981032146875705	0.802622186806368
77	5265341	0.820650198231556	0.824377930612588
78	5277976	0.831650790372303	
79	5320098	0.920948587251932	0.780705759464636
80	5354281	0.86867541968141	0.732676134738957
81	5408101	0.790963363266941	
82	5420878	0.656101978380556	0.484421984535279
83	5432528	0.835946200962802	
84	5460898	0.865336180580506	
85	5485650	0.789838604205221	
86	5516497	0.799917100102167	
87	5517685	0.801772429670471	
88	5534206	0.844070540314747	
89	5613455	0.829376526289717	
90	5637731	0.787715487401488	
91	5725577	0.894454358614477	0.837782944048126
92	5751246	0.943752405833143	0.708276991306359
93	5781009	0.852042128696257	
94	5839868	0.925989724241533	0.68501071196905
95	5856926	0.933112938049201	0.690855815528835
96	5897962	0.852327747352839	0.736279021280893
97	5899319	0.871638924823381	0.712220592679971
98	5910721	0.84149632732606	
99	5923588	0.883563920490086	0.740358664803029
100	5963805	0.874878492558365	0.757359647577149
101	6050492	0.769392690355803	
102	6110270	0.850674153850115	0.814011286812212
103	6261389	0.838147282404304	0.823839509100894
104	6304123	0.844243073560556	0.87074535517118
105	6325471	0.875871560415484	0.765658812693435
106	6390606	0.760372590891557	0.822401175992551
107	6446517	0.804739944899936	
108	6452020	0.843415317791157	
109	6462275	0.806782511809005	
110	6502736	0.841709687411543	
111	6546055	0.76385194552724	
112	6606354	0.753713655376719	
113	6611089	0.821080182892076	0.40029727837134
114	6638266	0.850588141636675	
115	6731541	0.795550046910475	
116	6747065	0.592745977191787	0.196207861831399
117	6917264	0.978097809785478	0.778008584317382
118	6937126	0.820123645444487	
119	6946347	0.83971385478187	
120	6964986	0.780769968285656	0.794524960020087
121	6992675	0.765629911993689	
122	6997702	0.809308543464832	
123	7014063	0.899191708179149	0.662783020302622
124	7105867	0.843168726390052	0.787051631978808
125	7163356	0.803052401907002	0.772895592514032
126	7210939	0.912537391701385	0.821047373910838
127	7213842	0.847934749950909	0.828390345665832
128	7277276	0.821993482871292	
129	7299766	0.832284503605151	0.798090678471677
130	7310641	0.805254053966923	
131	7320444	0.858161520503091	
132	7379290	0.866070669354168	0.879310824834844
133	7416673	0.572218235610231	0.243236634642915
134	7423336	0.994444444444444	0.762771613572452
135	7439731	0.850480523372447	0.800913274330801
136	7540459	0.909680034351442	0.697272758689967
137	7618980	0.938970418496761	0.740748013094345
138	7720943	0.842904231805466	0.804144209593363
139	7748805	0.871613771321447	0.82251719279683
140	7752871	1	0.74955086862422
141	7763519	0.847636241825285	
142	7778221	0.851825465278816	0.784416442107446
143	7781890	0.862257770315869	0.814135950636276
144	7829682	0.993584997009004	0.719579271513664
145	7892073	0.837141514625773	
146	7937229	0.765032252922853	0.836587387430474
147	7964353	0.771860355155314	0.822170282511788
148	7984395	0.80599972135911	
149	8013433	0.819472709607187	
150	8035279	0.813978984812744	
151	8270884	0.859241347627522	0.789094651465235
152	8282774	0.872241630714987	0.842211580338708
153	8316275	0.874256297811268	0.420867941734563
154	8328522	0.85075741615094	0.772240473475742
155	8474083	0.77911305608545	0.487658443709143
156	8606703	0.879396942364255	0.659478878796144
157	8681298	0.832313893925005	0.439153852018259
158	8686821	0.835976365522315	
159	8718324	0.822364785425529	
160	8756805	0.797264079100267	
161	8776227		0.561462881405769
162	8983926	0.882278376578506	0.818409640525777
163	9003804	0.854858524331865	0.757333502475165
164	9027470	0.835172961627988	0.827642601152256
165	9035014	0.822591530815284	
166	9076404	0.725731188611826	0.128235359763713
167	9145886	0.995463907883735	0.765109573443659
168	9194537	0.949844919060605	0.372256498584171
169	9277425	0.834928553311358	0.39576621819024
170	9321010	0.894685834568813	0.826434769182833
171	9321799	0.878504958659469	0.770350423626352
172	9341753	0.886258925649854	0.776249721434085
173	9353376	0.812777776896994	0.459593196417376
174	9454105	0.804470233928879	
175	9457434	0.775331869711737	
176	9653129		0.49807769459926
177	9653222	0.897234071643272	0.758353028634584
178	9695459	0.822367251140264	
179	9726776		0.588557229874367
180	9868379	1	0.767932551303279
181	9882947	0.64934386480848	0.295530574964286
182	9889487	0.770689372244786	
183	9911751	0.809696489310595	
184	9952240	0.909480744375322	0.773068772648591
185	9979755	0.80776923320183	0.808669931564686
186	10084175	0.782715614127123	0.41510427931384
187	10173627	0.789429965947933	
188	10228161	0.860935528917344	0.808844275967651
189	10326323	0.942409738758717	0.782278600977834
190	10326405	0.79802275184547	
191	10374121	0.840918270409197	
192	10402426	0.792651150845851	0.830673661400787
193	10411433	0.947353176639352	0.69043006435191
194	10413419	0.824885909069259	0.809433030611842
195	10424950	0.947393049910916	0.683053484352225
196	10428603	0.791869550540486	0.765692291894421
197	10462198	0.827890904900151	
198	10637132	0.817860626886312	
199	10645616	0.819790221913123	0.804822298697689
200	10807443	0.818899068283752	
201	10923419	0.854605471263552	
202	10931569	0.94917037145489	0.735249384544933
203	10964154	0.820208910534006	
204	11020990	0.715174902807634	0.381863777211798
205	11025336	0.858890214067801	0.68099489746053
206	11111662	0.457721430850841	0.364821903469066
207	11183275	0.909353365563504	0.789743921315487
208	11241102	0.856421393317631	
209	11282853	0.853607598835168	
210	11298680	0.629073274770395	0.255534835936415
211	11321465	0.840660876662069	
212	11539131	0.811049117604702	
213	11541773	0.903130273645789	0.785075762059881
214	11600787		0.569671738861879
215	11658206	0.749869299498456	0.366898598365494
